Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
ENGR 100W (Section 44),21895,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,01:00PM-02:50PM,John Leih,ENG394,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 45),22244,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,03:00PM-03:50PM,Heidi Eisips,ENG388,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 46),22245,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,03:50PM-05:20PM,Heidi Eisips,ENG388,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 53),22775,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Alla Petrosyan,ENG392,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 54),22776,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Alla Petrosyan,ENG392,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 57),22873,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Jennifer Bean,ENG388,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 58),22874,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Jennifer Bean,ENG388,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 59),24465,In Person,Engineering Reports,GE: WID+R,3.0,SEM,T,11:00AM-01:50PM,Lin Zou,ENG388,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 60),24466,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,11:00AM-12:50PM,Lin Zou,ENG388,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 60),24466,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,11:00AM-12:50PM,Lin Zou,ENG388,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 63),26899,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:20AM,Alla Petrosyan,ENG407,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 64),26900,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,11:30AM-12:30PM,Alla Petrosyan,ENG407,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 64),26900,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,01:00PM-02:50PM,Alla Petrosyan,ENG407,01/26/22-05/16/22,0,2022,Spring
ENGR 100W (Section 65),31016,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,TR,05:00PM-05:50PM,Christopher Bankston,ONLINE,01/26/22-05/16/22,2,2022,Spring
ENGR 100W (Section 66),31017,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,TR,05:50PM-07:20PM,Christopher Bankston,ONLINE,01/26/22-05/16/22,2,2022,Spring
ENGR 100W (Section 67),31018,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Christopher Bankston,ONLINE,01/26/22-05/16/22,2,2022,Spring
ENGR 100W (Section 68),31019,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Christopher Bankston,ONLINE,01/26/22-05/16/22,2,2022,Spring
ENGR 195A (Section 01),23150,In Person,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,01:30PM-02:45PM,Lin Zou,MD101,01/26/22-05/16/22,15,2022,Spring
ENGR 195B (Section 01),23156,In Person,Global and Social Issues in Engineering,GE: V,1.0,LEC,F,10:30AM-11:45AM,Gregory Courand,ENG189,01/26/22-05/16/22,1,2022,Spring
ENGR 195B (Section 02),23363,In Person,Global and Social Issues in Engineering,GE: V,1.0,LEC,F,12:00PM-01:15PM,Kyle Yrigoyen,ENG189,01/26/22-05/16/22,67,2022,Spring
ENGR 195B (Section 03),23364,In Person,Global and Social Issues in Engineering,GE: V,1.0,LEC,F,01:30PM-02:45PM,Kyle Yrigoyen,ENG189,01/26/22-05/16/22,11,2022,Spring
GEOL 1 (Section 01),20978,Fully Online,General Geology,GE: B1+B3,4.0,LEC,MW,09:00AM-10:15AM,Barbara Wortham,ONLINE,01/26/22-05/16/22,1,2022,Spring
GEOL 1 (Section 02),20979,Fully Online,General Geology,GE: B1+B3,4.0,LEC,MW,01:30PM-02:45PM,Ashley Van Dyne / Jonathan Miller,ONLINE,01/26/22-05/16/22,1,2022,Spring
GEOL 1 (Section 03),23700,Fully Online,General Geology,GE: B1+B3,4.0,LEC,MW,03:00PM-04:15PM,Matthew Leigh / Jonathan Miller,ONLINE,01/26/22-05/16/22,3,2022,Spring
GEOL 1 (Section 04),20980,Hybrid,General Geology,,0,LAB,T,08:30AM-11:15AM,Jonathan Miller / Hollianne Mcclure,,01/26/22-05/16/22,2,2022,Spring
GEOL 1 (Section 05),20981,Hybrid,General Geology,,0,LAB,T,11:30AM-02:15PM,Jonathan Miller / Alan Meyer,,01/26/22-05/16/22,2,2022,Spring
GEOL 1 (Section 06),20982,Hybrid,General Geology,,0,LAB,T,02:30PM-05:15PM,Jonathan Miller / Robert Meyer,,01/26/22-05/16/22,0,2022,Spring
GEOL 1 (Section 07),20996,Hybrid,General Geology,,0,LAB,T,05:30PM-08:15PM,Jonathan Miller / Simone Yeager,,01/26/22-05/16/22,0,2022,Spring
GEOL 1 (Section 08),22705,Hybrid,General Geology,,0,LAB,R,08:30AM-11:15AM,Jonathan Miller / Hollianne Mcclure,,01/26/22-05/16/22,6,2022,Spring
GEOL 1 (Section 09),22706,Hybrid,General Geology,,0,LAB,R,11:30AM-02:15PM,Jonathan Miller / Alan Meyer,,01/26/22-05/16/22,2,2022,Spring
GEOL 1 (Section 10),23589,Hybrid,General Geology,,0,LAB,R,05:30PM-08:15PM,Jonathan Miller / Simone Yeager,,01/26/22-05/16/22,2,2022,Spring
GEOL 1 (Section 11),22709,Hybrid,General Geology,,0,LAB,F,09:30AM-12:15PM,Jonathan Miller / Samantha Hamada,,01/26/22-05/16/22,2,2022,Spring
GEOL 1 (Section 12),23605,Hybrid,General Geology,,0,LAB,R,02:30PM-05:15PM,Jonathan Miller / Ricky Ede,,01/26/22-05/16/22,1,2022,Spring
GEOL 7 (Section 03),20986,Hybrid,"Earth, Time and Life",,0,LAB,M,08:30AM-11:15AM,Carlie Pietsch / Gabriela Diaz Santana,,01/26/22-05/16/22,6,2022,Spring
GEOL 7 (Section 04),20987,Hybrid,"Earth, Time and Life",,0,LAB,M,11:30AM-02:15PM,Carlie Pietsch / Michele Dodge,,01/26/22-05/16/22,0,2022,Spring
GEOL 7 (Section 05),20988,Hybrid,"Earth, Time and Life",,0,LAB,M,02:30PM-05:15PM,Carlie Pietsch / Gabriela Diaz Santana,,01/26/22-05/16/22,0,2022,Spring
GEOL 7 (Section 06),21105,Hybrid,"Earth, Time and Life",,0,LAB,M,05:30PM-08:15PM,Carlie Pietsch / Michele Dodge,,01/26/22-05/16/22,2,2022,Spring
GEOL 7 (Section 07),22635,Hybrid,"Earth, Time and Life",,0,LAB,W,08:30AM-11:15AM,Carlie Pietsch / Jeffrey Wegener,,01/26/22-05/16/22,5,2022,Spring
GEOL 7 (Section 08),22155,Hybrid,"Earth, Time and Life",,0,LAB,W,02:30PM-05:15PM,Carlie Pietsch / Jeffrey Wegener,,01/26/22-05/16/22,5,2022,Spring
GEOL 7 (Section 09),29941,Fully Online,"Earth, Time and Life",GE: B1+B3,4.0,LEC,TR,09:00AM-10:15AM,Joseph Petsche,ONLINE,01/26/22-05/16/22,4,2022,Spring
GEOL 7 (Section 10),29942,Fully Online,"Earth, Time and Life",GE: B1+B3,4.0,LEC,TR,01:30PM-02:45PM,Joseph Petsche,ONLINE,01/26/22-05/16/22,2,2022,Spring
ISE 130 (Section 01),24838,Fully Online,Engineering Probability and Statistics,,3.0,LEC,TR,09:00AM-10:15AM,Niranjani Patel,ONLINE,01/26/22-05/16/22,17,2022,Spring
ISE 164 (Section 01),24933,Fully Online,Computer and Human Interaction,,3.0,SEM,T,06:00PM-08:45PM,Abbas Moallem,ONLINE,01/26/22-05/16/22,4,2022,Spring
MATE 153 (Section 01),25405,In Person,"Electronic, Optical and Magnetic Properties of Materials",,3.0,LEC,MW,12:00PM-12:50PM,Tony Pan,ENG403,01/26/22-05/16/22,4,2022,Spring
MATE 153 (Section 02),25406,In Person,"Electronic, Optical and Magnetic Properties of Materials",,3.0,LEC,TR,04:30PM-05:20PM,Tony Pan,DMH234,01/26/22-05/16/22,7,2022,Spring
MATE 153 (Section 03),25408,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,T,10:30AM-01:15PM,Smita Duorah,ENG105,01/26/22-05/16/22,3,2022,Spring
MATE 153 (Section 04),25409,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,T,01:30PM-04:15PM,Brenda Serrano,ENG105,01/26/22-05/16/22,2,2022,Spring
MATE 153 (Section 05),25410,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,T,06:00PM-08:45PM,Amin Termeh Yousefi,ENG105,01/26/22-05/16/22,0,2022,Spring
MATE 153 (Section 06),25411,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,W,06:00PM-08:45PM,Amin Termeh Yousefi,ENG105,01/26/22-05/16/22,5,2022,Spring
MATE 153 (Section 07),25412,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,R,10:30AM-01:15PM,Santosh Kc,ENG105,01/26/22-05/16/22,1,2022,Spring
MATH 30 (Section 01),24223,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Michael Vartanian,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30 (Section 02),25883,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Michael Vartanian,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30 (Section 03),25884,In Person,Calculus I,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Padmavati Tanniru,SH347,01/26/22-05/16/22,1,2022,Spring
MATH 30 (Section 04),25885,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Frederick Vincent,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30 (Section 05),25886,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Misako Van Der Poel,SH347,01/26/22-05/16/22,1,2022,Spring
MATH 30 (Section 06),25887,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Medha Bodas,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30 (Section 07),30880,In Person,Calculus I,GE: B4,3.0,LEC,TR,07:30AM-08:45AM,Carl Bugarin,MH424,01/26/22-05/16/22,1,2022,Spring
MATH 30 (Section 08),30887,In Person,Calculus I,GE: B4,3.0,LEC,TR,06:00PM-07:15PM,Carl Bugarin,MH224,01/26/22-05/16/22,0,2022,Spring
MATH 30 (Section 09),30923,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Frederick Vincent,MH324,01/26/22-05/16/22,1,2022,Spring
MATH 30 (Section 10),31009,In Person,Calculus I,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Ferdinand Rivera,CL111,01/26/22-05/16/22,0,2022,Spring
MATH 30 (Section 11),31145,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Minh Vu,MH523,01/26/22-05/16/22,0,2022,Spring
MATH 30 (Section 60),26028,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Padmavati Tanniru,MH224,01/26/22-05/16/22,3,2022,Spring
MATH 30W (Section 01),25895,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,09:00AM-10:15AM,Kevin Pham,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 30W (Section 02),25896,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,10:30AM-11:45AM,Ruijuan Niu,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 30W (Section 03),25897,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Bem Cayco,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 30W (Section 04),25898,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,01:30PM-02:45PM,Bem Cayco,ONLINE,01/26/22-05/16/22,1,2022,Spring
MATH 30W (Section 05),26876,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,03:00PM-04:15PM,Bem Cayco,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 30W (Section 06),30944,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Bem Cayco,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 30W (Section 07),31007,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,01:30PM-02:45PM,Bem Cayco,ONLINE,01/26/22-05/16/22,10,2022,Spring
MATH 30W (Section 60),25894,Fully Online,Calculus I Workshop,,2.0,LAB,MTWR,07:30AM-08:45AM,Bem Cayco,ONLINE,01/26/22-05/16/22,4,2022,Spring
MATH 30X (Section 01),25888,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Michael Vartanian,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30X (Section 02),25889,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Michael Vartanian,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30X (Section 03),25890,In Person,Calculus I,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Padmavati Tanniru,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30X (Section 04),25891,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Frederick Vincent,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30X (Section 05),25892,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Misako Van Der Poel,SH347,01/26/22-05/16/22,0,2022,Spring
MATH 30X (Section 06),25893,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Medha Bodas,SH347,01/26/22-05/16/22,1,2022,Spring
MATH 30X (Section 08),30888,In Person,Calculus I,GE: B4,3.0,LEC,TR,06:00PM-07:15PM,Carl Bugarin,MH224,01/26/22-05/16/22,0,2022,Spring
MATH 30X (Section 09),30924,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Frederick Vincent,MH324,01/26/22-05/16/22,0,2022,Spring
MATH 30X (Section 10),31010,In Person,Calculus I,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Ferdinand Rivera,CL111,01/26/22-05/16/22,1,2022,Spring
MATH 30X (Section 11),31146,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Minh Vu,MH523,01/26/22-05/16/22,11,2022,Spring
MATH 30X (Section 60),26030,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Padmavati Tanniru,MH224,01/26/22-05/16/22,0,2022,Spring
MATH 31 (Section 01),21887,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,08:00AM-08:50AM,Viet Nguyen,MH224,01/26/22-05/16/22,3,2022,Spring
MATH 31 (Section 02),21571,In Person,Calculus II,GE: B4,4.0,SEM,MWF,09:00AM-10:10AM,Misako Van Der Poel,DMH227,01/26/22-05/16/22,4,2022,Spring
MATH 31 (Section 03),21572,In Person,Calculus II,GE: B4,4.0,SEM,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,01/26/22-05/16/22,3,2022,Spring
MATH 31 (Section 04),21573,In Person,Calculus II,GE: B4,4.0,SEM,MWF,12:00PM-01:10PM,Viet Nguyen,DMH227,01/26/22-05/16/22,1,2022,Spring
MATH 31 (Section 05),26835,In Person,Calculus II,GE: B4,4.0,SEM,MWF,01:30PM-02:40PM,Misako Van Der Poel,DMH227,01/26/22-05/16/22,2,2022,Spring
MATH 31 (Section 06),26837,In Person,Calculus II,GE: B4,4.0,SEM,MWF,03:00PM-04:10PM,Padmavati Tanniru,DMH227,01/26/22-05/16/22,4,2022,Spring
MATH 31 (Section 07),26891,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,04:30PM-05:20PM,Padmavati Tanniru,MH224,01/26/22-05/16/22,6,2022,Spring
MATH 31 (Section 09),30954,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,10:30AM-11:20AM,Alana Bailey,DH250,01/26/22-05/16/22,0,2022,Spring
MATH 31 (Section 10),30956,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,03:00PM-03:50PM,Anqi Shao,MH523,01/26/22-05/16/22,4,2022,Spring
MATH 31 (Section 11),31116,In Person,Calculus II,GE: B4,4.0,SEM,MWF,10:30AM-11:40AM,Viet Nguyen,DMH234,01/26/22-05/16/22,0,2022,Spring
MATH 31W (Section 01),20864,Fully Online,Calculus II Workshop,,1.0,LAB,MW,09:00AM-10:15AM,Steven Rogalsky,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 31W (Section 02),20865,Fully Online,Calculus II Workshop,,1.0,LAB,MW,10:30AM-11:45AM,Fiona Su,ONLINE,01/26/22-05/16/22,17,2022,Spring
MATH 31W (Section 03),20866,Fully Online,Calculus II Workshop,,1.0,LAB,MW,12:00PM-01:15PM,Fiona Su,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 31W (Section 04),20867,Fully Online,Calculus II Workshop,,1.0,LAB,MW,01:30PM-02:45PM,John Cooper,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 31W (Section 06),26840,Fully Online,Calculus II Workshop,,1.0,LAB,MW,04:30PM-05:45PM,John Cooper,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 31W (Section 07),28492,Fully Online,Calculus II Workshop,,1.0,LAB,TR,09:00AM-10:15AM,Bem Cayco,ONLINE,01/26/22-05/16/22,23,2022,Spring
MATH 31W (Section 08),28493,Fully Online,Calculus II Workshop,,1.0,LAB,TR,10:30AM-11:45AM,Fiona Su,ONLINE,01/26/22-05/16/22,2,2022,Spring
MATH 31W (Section 09),28494,Fully Online,Calculus II Workshop,,1.0,LAB,TR,12:00PM-01:15PM,Bem Cayco,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 31W (Section 10),28495,Fully Online,Calculus II Workshop,,1.0,LAB,TR,01:30PM-02:45PM,Bem Cayco,ONLINE,01/26/22-05/16/22,5,2022,Spring
MATH 31W (Section 11),28496,Fully Online,Calculus II Workshop,,1.0,LAB,TR,03:00PM-04:15PM,Bem Cayco,ONLINE,01/26/22-05/16/22,4,2022,Spring
MATH 31X (Section 01),26009,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,08:00AM-08:50AM,Viet Nguyen,MH224,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 02),26010,In Person,Calculus II,GE: B4,4.0,LEC,MWF,09:00AM-10:10AM,Misako Van Der Poel,DMH227,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 03),26011,In Person,Calculus II,GE: B4,4.0,LEC,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 04),26012,In Person,Calculus II,GE: B4,4.0,LEC,MWF,12:00PM-01:10PM,Viet Nguyen,DMH227,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 05),26836,In Person,Calculus II,GE: B4,4.0,LEC,MWF,01:30PM-02:40PM,Misako Van Der Poel,DMH227,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 06),26838,In Person,Calculus II,GE: B4,4.0,LEC,MWF,03:00PM-04:10PM,Padmavati Tanniru,DMH227,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 07),26890,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,04:30PM-05:20PM,Padmavati Tanniru,MH224,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 09),30955,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,10:30AM-11:20AM,Alana Bailey,DH250,01/26/22-05/16/22,0,2022,Spring
MATH 31X (Section 10),30957,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,03:00PM-03:50PM,Anqi Shao,MH523,01/26/22-05/16/22,2,2022,Spring
MATH 31X (Section 11),31117,In Person,Calculus II,GE: B4,4.0,LEC,MWF,10:30AM-11:40AM,Viet Nguyen,DMH234,01/26/22-05/16/22,0,2022,Spring
MATH 32 (Section 01),25899,In Person,Calculus III,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH323,01/26/22-05/16/22,0,2022,Spring
MATH 32 (Section 02),25900,In Person,Calculus III,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Minh Vu,MH323,01/26/22-05/16/22,0,2022,Spring
MATH 32 (Section 03),25901,Hybrid,Calculus III,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Plamen Koev,,01/26/22-05/16/22,0,2022,Spring
MATH 32 (Section 04),25902,In Person,Calculus III,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Medha Bodas,MH323,01/26/22-05/16/22,1,2022,Spring
MATH 32 (Section 05),25903,In Person,Calculus III,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Hidefumi Katsuura,MH423,01/26/22-05/16/22,6,2022,Spring
MATH 32 (Section 06),25904,In Person,Calculus III,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Hidefumi Katsuura,MH423,01/26/22-05/16/22,4,2022,Spring
MATH 32 (Section 07),26033,In Person,Calculus III,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Hidefumi Katsuura,MH423,01/26/22-05/16/22,1,2022,Spring
MATH 32W (Section 01),20880,Fully Online,Calculus III Workshop,,1.0,LAB,MW,09:00AM-10:15AM,Ruijuan Niu,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 32W (Section 02),20881,Fully Online,Calculus III Workshop,,1.0,LAB,MW,10:30AM-11:45AM,Kevin Nguyen,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 32W (Section 03),20882,Fully Online,Calculus III Workshop,,1.0,LAB,TR,12:00PM-01:15PM,John Cooper,ONLINE,01/26/22-05/16/22,0,2022,Spring
MATH 32W (Section 04),24171,Fully Online,Calculus III Workshop,,1.0,LAB,TR,01:30PM-02:45PM,Marion Campisi,ONLINE,01/26/22-05/16/22,1,2022,Spring
MATH 32W (Section 05),31008,Fully Online,Calculus III Workshop,,1.0,LAB,MW,12:00PM-01:15PM,Marion Campisi,ONLINE,01/26/22-05/16/22,5,2022,Spring
MATH 32W (Section 60),29208,Fully Online,Calculus III Workshop,,1.0,LAB,TR,10:30AM-11:45AM,Kevin Nguyen,ONLINE,01/26/22-05/16/22,4,2022,Spring
MATH 32X (Section 01),25905,In Person,Calculus III,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH323,01/26/22-05/16/22,0,2022,Spring
MATH 32X (Section 02),25906,In Person,Calculus III,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Minh Vu,MH323,01/26/22-05/16/22,0,2022,Spring
MATH 32X (Section 03),25907,Hybrid,Calculus III,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Plamen Koev,,01/26/22-05/16/22,0,2022,Spring
MATH 32X (Section 04),25908,In Person,Calculus III,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Medha Bodas,MH323,01/26/22-05/16/22,0,2022,Spring
MATH 32X (Section 05),25909,In Person,Calculus III,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Hidefumi Katsuura,MH423,01/26/22-05/16/22,3,2022,Spring
MATH 32X (Section 06),25910,In Person,Calculus III,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Hidefumi Katsuura,MH423,01/26/22-05/16/22,6,2022,Spring
MATH 32X (Section 07),26034,In Person,Calculus III,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Hidefumi Katsuura,MH423,01/26/22-05/16/22,0,2022,Spring
MATH 33LA (Section 01),21596,Hybrid,Differential Equations and Linear Algebra,,3.0,SEM,TR,10:30AM-11:45AM,Daniel Brinkman,,01/26/22-05/16/22,61,2022,Spring
MATH 39 (Section 02),25925,In Person,Linear Algebra I,,3.0,LEC,MW,10:30AM-11:45AM,Ferdinand Rivera,CL111,01/26/22-05/16/22,0,2022,Spring
MATH 42 (Section 07),27580,In Person,Discrete Mathematics,,3.0,SEM,TR,04:30PM-05:45PM,Richard Low,MH424,01/26/22-05/16/22,3,2022,Spring
MATH 42 (Section 08),30945,In Person,Discrete Mathematics,,3.0,SEM,TR,10:30AM-11:45AM,Richard Low,SH345,01/26/22-05/16/22,7,2022,Spring
MATH 42W (Section 01),21597,In Person,Discrete Math Workshop,,1.0,LAB,TR,09:00AM-10:15AM,Max Rivera,MH234,01/26/22-05/16/22,0,2022,Spring
MATH 42W (Section 02),25923,In Person,Discrete Math Workshop,,1.0,LAB,MW,10:30AM-11:45AM,Max Rivera,MH234,01/26/22-05/16/22,0,2022,Spring
MATH 42W (Section 03),31071,In Person,Discrete Math Workshop,,1.0,LAB,TR,10:30AM-11:45AM,Sogol Jahanbekam,MH323,01/26/22-05/16/22,18,2022,Spring
MATH 42X (Section 01),27637,In Person,Discrete Mathematics,,3.0,LEC,MW,09:00AM-10:15AM,Medha Bodas,MH424,01/26/22-05/16/22,2,2022,Spring
MATH 42X (Section 02),27638,In Person,Discrete Mathematics,,3.0,LEC,MW,12:00PM-01:15PM,Jesse Geneson,MH424,01/26/22-05/16/22,0,2022,Spring
MATH 42X (Section 03),27639,In Person,Discrete Mathematics,,3.0,LEC,MW,03:00PM-04:15PM,Jesse Geneson,MH424,01/26/22-05/16/22,2,2022,Spring
MATH 42X (Section 04),27640,In Person,Discrete Mathematics,,3.0,LEC,TR,10:30AM-11:45AM,Kyle Hambrook,MH424,01/26/22-05/16/22,2,2022,Spring
MATH 42X (Section 05),27641,In Person,Discrete Mathematics,,3.0,LEC,TR,12:00PM-01:15PM,Medha Bodas,MH424,01/26/22-05/16/22,0,2022,Spring
MATH 42X (Section 06),27642,In Person,Discrete Mathematics,,3.0,LEC,TR,03:00PM-04:15PM,Kyle Hambrook,MH424,01/26/22-05/16/22,0,2022,Spring
MATH 42X (Section 07),27643,In Person,Discrete Mathematics,,3.0,LEC,TR,04:30PM-05:45PM,Richard Low,MH424,01/26/22-05/16/22,0,2022,Spring
MATH 42X (Section 08),30946,In Person,Discrete Mathematics,,3.0,LEC,TR,10:30AM-11:45AM,Richard Low,SH345,01/26/22-05/16/22,8,2022,Spring
MATH 142 (Section 01),25932,In Person,Introduction to Combinatorics,,3.0,SEM,TR,12:00PM-01:15PM,Wasin So,MH323,01/26/22-05/16/22,0,2022,Spring
MATH 161A (Section 01),20631,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,09:00AM-10:15AM,Olga Kovaleva,MH233,01/26/22-05/16/22,9,2022,Spring
MATH 161A (Section 02),22770,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,01:30PM-02:45PM,Olga Kovaleva,MH234,01/26/22-05/16/22,8,2022,Spring
MATH 161A (Section 03),21849,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,06:00PM-07:15PM,Haipeng Gao,MH423,01/26/22-05/16/22,3,2022,Spring
MATH 161A (Section 04),22136,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,09:00AM-10:15AM,Abera Jiru,MH424,01/26/22-05/16/22,8,2022,Spring
MATH 161A (Section 05),22687,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,12:00PM-01:15PM,Bee Leng Lee,MH320,01/26/22-05/16/22,0,2022,Spring
MATH 161A (Section 06),23647,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,03:00PM-04:15PM,Olga Kovaleva,MH320,01/26/22-05/16/22,7,2022,Spring
