Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
BIOL 100W (Section 80),44673,Fully Online,Scientific Communication Workshop,GE: WID+R,3.0,SEM,W,01:00PM-03:45PM,Hamed Mouseghy,ONLINE,08/21/23-12/06/23,0,,2023,Fall
BIOL 101 (Section 01),41590,In Person,Origins of Life,GE: R,3.0,LEC,MW,12:00PM-01:15PM,Phillip Hawkins,DH415,08/21/23-12/06/23,2,P1 - Prereq - 100W.,2023,Fall
BIOL 101 (Section 80),44791,Fully Online,Origins of Life,GE: R,3.0,LEC,TBA,TBA,Elizabeth Mcgee-Bergerol,ONLINE,08/21/23-12/06/23,0,,2023,Fall
BIOL 101 (Section 81),44792,Fully Online,Origins of Life,GE: R,3.0,LEC,TBA,TBA,Phillip Hawkins,ONLINE,08/21/23-12/06/23,0,,2023,Fall
BIOL 101 (Section 82),47450,Fully Online,Origins of Life,GE: R,3.0,LEC,TBA,TBA,Phillip Hawkins,ONLINE,08/21/23-12/06/23,0,,2023,Fall
BIOL 105 (Section 01),47260,In Person,Principles of Developmental Biology,,3.0,LEC,MW,09:00AM-10:15AM,Connie Phong,DH351,08/21/23-12/06/23,5,PV - Prerequisite courses required. See course description.,2023,Fall
BIOL 107 (Section 02),47286,In Person,Immunology,,3.0,LEC,TR,09:00AM-10:15AM,Theresa Dinh,DH250,08/21/23-12/06/23,30,PV - Prerequisite courses required. See course description.,2023,Fall
BIOL 110 (Section 80),44793,Fully Online,Biodiversity and Biopolitics,GE: R,3.0,LEC,TBA,TBA,Elizabeth Mcgee-Bergerol,ONLINE,08/21/23-12/06/23,2,,2023,Fall
BIOL 110 (Section 81),43235,Fully Online,Biodiversity and Biopolitics,GE: R,3.0,LEC,TBA,TBA,Elizabeth Mcgee-Bergerol,ONLINE,08/21/23-12/06/23,0,,2023,Fall
BIOL 115 (Section 01),47287,In Person,General Genetics,,4.0,LEC,TR,10:30AM-11:45AM,Kumar Vishal,YUH124,08/21/23-12/06/23,27,,2023,Fall
BIOL 115 (Section 11),42137,In Person,General Genetics,,0,SEM,F,09:00AM-09:45AM,Navneet Sanghera,DH245,08/21/23-12/06/23,1,,2023,Fall
BIOL 115 (Section 12),42138,In Person,General Genetics,,0,SEM,F,10:00AM-10:45AM,Navneet Sanghera,DH245,08/21/23-12/06/23,0,,2023,Fall
BIOL 115 (Section 13),42139,In Person,General Genetics,,0,SEM,F,11:00AM-11:45AM,Navneet Sanghera,DH245,08/21/23-12/06/23,0,,2023,Fall
BIOL 115 (Section 14),42140,In Person,General Genetics,,0,SEM,F,12:00PM-12:45PM,Colton Duke,DH245,08/21/23-12/06/23,2,,2023,Fall
BIOL 115 (Section 15),42141,In Person,General Genetics,,0,SEM,F,01:00PM-01:45PM,Colton Duke,DH245,08/21/23-12/06/23,3,,2023,Fall
BIOL 115 (Section 16),47468,In Person,General Genetics,,0,SEM,F,02:00PM-02:45PM,Colton Duke,DH245,08/21/23-12/06/23,2,,2023,Fall
BIOL 115 (Section 17),47469,In Person,General Genetics,,0,SEM,F,03:00PM-03:45PM,Colton Duke,DH245,08/21/23-12/06/23,14,,2023,Fall
BIOL 115 (Section 19),42533,In Person,General Genetics,,0,SEM,F,08:00AM-08:45AM,Navneet Sanghera,DH245,08/21/23-12/06/23,2,,2023,Fall
BIOL 116 (Section 02),50025,In Person,Molecular Genetics,,4.0,LEC,TR,01:30PM-02:45PM,Jae Chung,SH346,08/21/23-12/06/23,14,,2023,Fall
BIOL 116 (Section 12),47476,In Person,Molecular Genetics,,0,SEM,F,09:30AM-10:15AM,Julietta Picco,DH352,08/21/23-12/06/23,3,,2023,Fall
BIOL 116 (Section 13),47477,In Person,Molecular Genetics,,0,SEM,F,11:30AM-12:15PM,Julietta Picco,DH352,08/21/23-12/06/23,11,,2023,Fall
BIOL 116L (Section 01),40664,In Person,Molecular Genetics Laboratory,,3.0,LEC,MW,08:30AM-08:55AM,Kenneth Youngman,DH647,08/21/23-12/06/23,6,,2023,Fall
BIOL 116L (Section 02),41368,In Person,Molecular Genetics Laboratory,,3.0,LEC,TR,08:30AM-08:55AM,Jae Chung,DH647,08/21/23-12/06/23,0,,2023,Fall
BIOL 116L (Section 11),40665,In Person,Molecular Genetics Laboratory,,3.0,LAB,MW,09:00AM-12:00PM,Kenneth Youngman,DH647,08/21/23-12/06/23,6,,2023,Fall
BIOL 116L (Section 12),41369,In Person,Molecular Genetics Laboratory,,3.0,LAB,TR,09:00AM-12:00PM,Jae Chung,DH647,08/21/23-12/06/23,0,,2023,Fall
BIOL 117 (Section 01),41001,In Person,Human Genetics,,3.0,LEC,MWF,10:30AM-11:20AM,Melissa Pickett,WSQ109,08/21/23-12/06/23,1,,2023,Fall
BIOL 118 (Section 01),47478,In Person,Evolution,,4.0,LEC,MW,09:00AM-10:15AM,Jessica Castillo Vardaro,DH135,08/21/23-12/06/23,56,,2023,Fall
BIOL 118 (Section 11),47479,In Person,Evolution,,0,SEM,F,09:00AM-09:45AM,Jazmine Camacho Servin,DH345,08/21/23-12/06/23,1,,2023,Fall
BIOL 118 (Section 12),47480,In Person,Evolution,,0,SEM,F,10:00AM-10:45AM,Jazmine Camacho Servin,DH345,08/21/23-12/06/23,11,,2023,Fall
BIOL 123A (Section 01),49413,In Person,Bioinformatics I,,3.0,SEM,TR,10:30AM-11:45AM,Leonard Wesley,MH233,08/21/23-12/06/23,13,,2023,Fall
BIOL 123A (Section 02),49414,In Person,Bioinformatics I,,3.0,SEM,TR,12:00PM-01:15PM,Leonard Wesley,MH233,08/21/23-12/06/23,10,,2023,Fall
BIOL 123B (Section 01),49417,In Person,Bioinformatics II,,3.0,SEM,TR,09:00AM-10:15AM,Philip Heller,MH422,08/21/23-12/06/23,25,,2023,Fall
BIOL 124 (Section 01),40794,In Person,Systems Physiology,,3.0,LEC,TR,09:00AM-10:15AM,David Ensminger,DH135,08/21/23-12/06/23,45,,2023,Fall
BIOL 125 (Section 01),44556,In Person,Systems Physiology Laboratory,,2.0,LAB,MW,10:30AM-01:15PM,David Ensminger,DH440,08/21/23-12/06/23,0,,2023,Fall
BIOL 125 (Section 02),44557,In Person,Systems Physiology Laboratory,,2.0,LAB,TR,10:30AM-01:15PM,Frank Huynh,DH440,08/21/23-12/06/23,0,,2023,Fall
BIOL 129 (Section 01),49602,In Person,Neuroscience,,3.0,LEC,MW,03:00PM-04:15PM,Jill Citron,DMH356,08/21/23-12/06/23,30,IC - See course description for requirements.,2023,Fall
BIOL 129 (Section 02),49603,In Person,Neuroscience,,3.0,LEC,TR,12:00PM-01:15PM,Valerie Carr,DMH348,08/21/23-12/06/23,36,IC - See course description for requirements.,2023,Fall
BIOL 135A (Section 01),44551,In Person,Eukaryotic Cell and Molecular Biology I,,3.0,LEC,TR,03:00PM-04:15PM,Kumar Vishal,DH351,08/21/23-12/06/23,5,,2023,Fall
BIOL 138 (Section 01),44944,In Person,Stem Cell Biology,,3.0,LEC,TR,12:00PM-01:15PM,Bree Grillo-Hill,DH415,08/21/23-12/06/23,5,,2023,Fall
BIOL 140 (Section 01),49380,In Person,Human Sexuality,GE: S,3.0,LEC,MW,01:30PM-02:45PM,Amanda Feldman,CL202,08/21/23-12/06/23,25,,2023,Fall
BIOL 140 (Section 02),49381,In Person,Human Sexuality,GE: S,3.0,LEC,MW,03:00PM-04:15PM,Amanda Feldman,CL202,08/21/23-12/06/23,30,,2023,Fall
BIOL 140 (Section 03),49382,In Person,Human Sexuality,GE: S,3.0,LEC,TR,04:30PM-05:45PM,John Marlovits,CL202,08/21/23-12/06/23,34,,2023,Fall
BIOL 140 (Section 80),49383,Fully Online,Human Sexuality,GE: S,3.0,LEC,TBA,TBA,John Marlovits,ONLINE,08/21/23-12/06/23,30,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
BIOL 140 (Section 81),49384,Fully Online,Human Sexuality,GE: S,3.0,LEC,TBA,TBA,John Mcdaniel,ONLINE,08/21/23-12/06/23,32,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
BIOL 140 (Section 82),49911,Fully Online,Human Sexuality,GE: S,3.0,LEC,TBA,TBA,John Mcdaniel,ONLINE,08/21/23-12/06/23,32,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
BIOL 145 (Section 02),43246,Hybrid,Advanced Undergraduate Biology Seminar,,1.0,LEC,W,01:30PM-01:55PM,01:55PM-02:20PM,Leila Khatib,DH135,08/21/23-12/06/23,0,2023,Fall
BIOL 150 (Section 01),50114,In Person,Field Studies in Natural History,GE: B3,1.0,ACT,TBA,TBA,Rodney Myatt,,08/21/23-12/06/23,5,,2023,Fall
BIOL 155 (Section 01),41207,In Person,Hypothesis Testing,,3.0,LEC,TR,10:30AM-11:20AM,Sulekha Anand,SCI164,08/21/23-12/06/23,0,,2023,Fall
BIOL 155 (Section 11),41002,In Person,Hypothesis Testing,,0,LAB,T,01:30PM-04:15PM,Evan Do,DH350,08/21/23-12/06/23,0,,2023,Fall
BIOL 155 (Section 12),42143,In Person,Hypothesis Testing,,0,LAB,W,08:30AM-11:15AM,Evan Do,DH350,08/21/23-12/06/23,0,,2023,Fall
BIOL 155 (Section 13),41218,In Person,Hypothesis Testing,,0,LAB,W,11:30AM-02:15PM,Amber Singh,DH350,08/21/23-12/06/23,0,,2023,Fall
BIOL 155 (Section 14),41379,In Person,Hypothesis Testing,,0,LAB,R,01:30PM-04:15PM,Amber Singh,DH350,08/21/23-12/06/23,0,,2023,Fall
BIOL 155 (Section 15),41715,In Person,Hypothesis Testing,,0,LAB,F,10:30AM-01:15PM,Hallie Daly,DH350,08/21/23-12/06/23,0,,2023,Fall
BIOL 159 (Section 01),44825,In Person,Integrative Biology,GE: R,3.0,LEC,TR,12:00PM-01:15PM,Beth Dawson,DH344,08/21/23-12/06/23,0,,2023,Fall
BIOL 160 (Section 01),47488,In Person,Ecology,GE: R,4.0,LEC,TR,10:30AM-11:45AM,Fredrick Larabee,DH351,08/21/23-12/06/23,19,,2023,Fall
BIOL 160 (Section 11),47489,In Person,Ecology,,0,LAB,R,02:30PM-05:15PM,Fredrick Larabee,DH245,08/21/23-12/06/23,0,,2023,Fall
BIOL 162 (Section 01),47491,In Person,Introduction to Biological Oceanography,,4.0,LEC,F,09:00AM-10:45AM,Maya Devries,DH341,08/21/23-12/06/23,8,,2023,Fall
BIOL 162 (Section 11),47492,In Person,Introduction to Biological Oceanography,,0,LAB,F,11:00AM-04:45PM,Maya Devries,DH341,08/21/23-12/06/23,8,,2023,Fall
BIOL 163 (Section 01),43613,In Person,Conservation Biology,,3.0,LEC,MW,09:00AM-10:15AM,Scott Shaffer,DH341,08/21/23-12/06/23,13,"RQ - Prerequisites must be completed with grades of ""C"" or better.",2023,Fall
BIOL 165 (Section 11),43636,In Person,Advanced Human Anatomy,,0,LAB,F,10:00AM-03:30PM,Rosemary Hardin,DH031,08/21/23-12/06/23,0,,2023,Fall
BIOL 165 (Section 80),43635,Fully Online,Advanced Human Anatomy,,4.0,LEC,TBA,TBA,Rosemary Hardin,ONLINE,08/21/23-12/06/23,0,,2023,Fall
BIOL 167 (Section 01),43842,In Person,Cardiorespiratory Physiology,,3.0,LEC,MW,12:00PM-01:15PM,Alexander Payumo,DH552,08/21/23-12/06/23,3,PV - Prerequisite courses required. See course description.,2023,Fall
BIOL 177 (Section 01),49664,In Person,Physiology for Engineers,,3.0,LEC,MW,12:00PM-12:50PM,Yun Wang,CL222,08/21/23-12/06/23,60,,2023,Fall
BIOL 177 (Section 02),49665,In Person,Physiology for Engineers,,0,LAB,T,03:00PM-05:45PM,Myra Awan,ENG221,08/21/23-12/06/23,15,,2023,Fall
BIOL 177 (Section 04),49666,In Person,Physiology for Engineers,,0,LAB,R,06:00PM-08:45PM,Maya Papez,ENG221,08/21/23-12/06/23,15,,2023,Fall
BIOL 178 (Section 01),41380,In Person,Integrative Physiology,GE: R,3.0,LEC,TR,09:00AM-10:15AM,Alexander Payumo,DH552,08/21/23-12/06/23,4,PV - Prerequisite courses required. See course description.,2023,Fall
BIOL 180 (Section 01),40838,In Person,Individual Studies,,1.0,SUP,TBA,TBA,David Ensminger,,08/21/23-12/06/23,5,,2023,Fall
BIOL 180 (Section 02),40839,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Leila Khatib,,08/21/23-12/06/23,8,,2023,Fall
BIOL 180 (Section 03),40840,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Fredrick Larabee,,08/21/23-12/06/23,11,,2023,Fall
BIOL 180 (Section 04),40841,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Alexander Payumo,,08/21/23-12/06/23,4,,2023,Fall
BIOL 180 (Section 05),40842,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Sonia Singhal,,08/21/23-12/06/23,11,,2023,Fall
BIOL 180 (Section 06),40843,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Scott Shaffer,,08/21/23-12/06/23,14,,2023,Fall
BIOL 180 (Section 07),40844,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Maya Devries,,08/21/23-12/06/23,10,,2023,Fall
BIOL 180 (Section 08),40845,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Walter Adams,,08/21/23-12/06/23,7,,2023,Fall
BIOL 180 (Section 09),40846,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Cleber Ouverney,,08/21/23-12/06/23,8,,2023,Fall
BIOL 180 (Section 10),40847,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Susan Lambrecht,,08/21/23-12/06/23,14,,2023,Fall
BIOL 180 (Section 11),40848,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Frank Huynh,,08/21/23-12/06/23,13,,2023,Fall
BIOL 180 (Section 12),40849,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Katherine Wilkinson,,08/21/23-12/06/23,10,,2023,Fall
BIOL 180 (Section 13),40850,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Rachael French,,08/21/23-12/06/23,12,,2023,Fall
BIOL 180 (Section 14),40851,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Jessica Castillo Vardaro,,08/21/23-12/06/23,7,,2023,Fall
BIOL 180 (Section 15),40852,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Melissa Pickett,,08/21/23-12/06/23,7,,2023,Fall
BIOL 180 (Section 16),44359,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Elizabeth Skovran,,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
