Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
LLD 100WB (Section 06),45123,In Person,Writing Workshop for Business Students,WID,3.0,SEM,TR,01:30PM-02:45PM,Nathapong Shugan,CL205,08/21/23-12/06/23,0,,2023,Fall
LLD 100WB (Section 07),42808,In Person,Writing Workshop for Business Students,WID,3.0,SEM,MW,01:30PM-02:45PM,Nathapong Shugan,CL306,08/21/23-12/06/23,0,,2023,Fall
LLD 100WB (Section 08),41801,In Person,Writing Workshop for Business Students,WID,3.0,SEM,TR,01:30PM-02:45PM,Kaye Sanders,DMH226B,08/21/23-12/06/23,0,,2023,Fall
LLD 100WB (Section 09),41802,In Person,Writing Workshop for Business Students,WID,3.0,SEM,MW,10:30AM-11:45AM,Nathapong Shugan,CL205,08/21/23-12/06/23,0,,2023,Fall
LLD 100WB (Section 10),43732,In Person,Writing Workshop for Business Students,WID,3.0,SEM,MW,12:00PM-01:15PM,Scott Alkire,SH414,08/21/23-12/06/23,0,,2023,Fall
LLD 100WB (Section 80),40748,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Mahsa Modirzadeh,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 81),40879,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Mahsa Modirzadeh,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 82),41073,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Clare Sandy,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 83),41074,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Effie Chiu,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 84),41403,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Kathy Haven,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 85),42809,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Kathy Haven,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 86),43739,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Scott Alkire,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 87),43740,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Scott Alkire,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 88),43750,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Shama Ball,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 89),43756,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Shama Ball,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 90),47319,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Shama Ball,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 100WB (Section 91),45124,Fully Online,Writing Workshop for Business Students,WID,3.0,SEM,TBA,TBA,Shama Ball,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LLD 298 (Section 80),42538,Fully Online,Individual Study,,1.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,1,,2023,Fall
RD - Requires department approval.,,,,,,,,,,,,,,2023,Fall
LLD 298 (Section 81),47233,Fully Online,Individual Study,,3.0,SUP,TBA,TBA,Stefan Frazier,ONLINE,08/21/23-12/06/23,1,,2023,Fall
LLD 299 (Section 01),41406,In Person,Master's Thesis,,3.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,3,,2023,Fall
RD - Requires department approval.,,,,,,,,,,,,,,2023,Fall
LSTP 10 (Section 01),43854,In Person,Chronicles of Education,GE: C2,3.0,LEC,TR,01:30PM-02:45PM,Eleni Duret,SH238,08/21/23-12/06/23,1,,2023,Fall
LSTP 10 (Section 80),43853,Fully Online,Chronicles of Education,GE: C2,3.0,LEC,TBA,TBA,Christian Alvarado,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LSTP 10 (Section 81),44542,Fully Online,Chronicles of Education,GE: C2,3.0,LEC,TR,09:00AM-10:15AM,Eleni Duret,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
LSTP 10 (Section 82),48316,Fully Online,Chronicles of Education,GE: C2,3.0,LEC,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Yu Zhang / Yu Zhang,ONLINE,,,,,,,,,,,,2023,Fall
LSTP 139 (Section 01),45422,In Person,Education and (In)Equality,GE: S,3.0,SEM,F,12:00PM-02:45PM,Erica Colmenares,DMH226B,08/21/23-12/06/23,0,,2023,Fall
LSTP 185 (Section 01),49312,In Person,Field Experience in Humanities,,3.0,LEC,M,03:00PM-04:40PM,Eleni Duret,SH413,08/21/23-12/06/23,21,,2023,Fall
LSTP 185 (Section 02),43329,In Person,Field Experience in Humanities,,3.0,LAB,TBA,TBA,Eleni Duret,,08/21/23-12/06/23,21,,2023,Fall
LSTP 85A (Section 01),45430,In Person,Fieldwork in Humanities A,,1.0,LEC,T,09:00AM-09:50AM,Becca Messina (She/Her/Hers),CL306,08/21/23-12/06/23,0,,2023,Fall
LSTP 85B (Section 01),45432,In Person,Fieldwork in Humanities B,,1.0,LEC,R,09:00AM-09:50AM,Becca Messina (She/Her/Hers),CL306,08/21/23-12/06/23,7,,2023,Fall
LSTP 85C (Section 01),45433,In Person,Fieldwork in Humanities C,,1.0,LEC,R,10:30AM-11:20AM,Becca Messina (She/Her/Hers),CL306,08/21/23-12/06/23,1,,2023,Fall
MATE 115 (Section 01),43275,In Person,Structure/Properties of Solids,,3.0,LEC,TR,09:00AM-10:15AM,Ozgur Keles,ENG401,08/21/23-12/06/23,24,,2023,Fall
MATE 153 (Section 01),43286,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,3.0,LEC,MW,09:00AM-09:50AM,Tony Pan,ENG343,08/21/23-12/06/23,8,,2023,Fall
MATE 153 (Section 02),43287,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,3.0,LEC,TR,04:30PM-05:20PM,Amin Termeh Yousefi,ENG343,08/21/23-12/06/23,14,,2023,Fall
MATE 153 (Section 03),43288,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,M,06:00PM-08:45PM,Emi Ishida,ENG105,08/21/23-12/06/23,1,,2023,Fall
MATE 153 (Section 05),43290,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,W,09:00AM-11:45AM,Iftiza Ahmed Shovon,ENG105,08/21/23-12/06/23,1,,2023,Fall
MATE 153 (Section 06),43291,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,W,06:00PM-08:45PM,Santosh Kc,ENG105,08/21/23-12/06/23,6,,2023,Fall
MATE 153 (Section 07),43292,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,T,01:30PM-04:15PM,Brenda Serrano,ENG105,08/21/23-12/06/23,2,,2023,Fall
MATE 153 (Section 08),43782,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,R,10:30AM-01:15PM,Iftiza Ahmed Shovon,ENG105,08/21/23-12/06/23,0,,2023,Fall
MATE 153 (Section 09),43852,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,R,01:30PM-04:15PM,Craig England,ENG105,08/21/23-12/06/23,4,,2023,Fall
MATE 153 (Section 10),44829,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,F,09:00AM-11:45AM,Vasuda Bhatia,ENG105,08/21/23-12/06/23,0,,2023,Fall
MATE 165 (Section 01),48457,In Person,Photovoltaic Fabrication/Testing Lab,,1.0,LAB,T,06:00PM-08:45PM,Vasuda Bhatia,ENG340,08/21/23-12/06/23,27,,2023,Fall
MATE 168 (Section 01),49689,In Person,Microfluid Fabrication and Design,,1.0,LAB,R,01:30PM-04:15PM,John Lee,ENG115,08/21/23-12/06/23,12,,2023,Fall
MATE 180 (Section 01),43293,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Ozgur Keles,,08/21/23-12/06/23,35,,2023,Fall
MATE 180 (Section 02),43294,In Person,Individual Studies,,2.0,SUP,TBA,TBA,Ozgur Keles,,08/21/23-12/06/23,36,,2023,Fall
MATE 180 (Section 03),43295,In Person,Individual Studies,,3.0,SUP,TBA,TBA,Ozgur Keles,,08/21/23-12/06/23,35,,2023,Fall
MATE 185 (Section 01),43296,In Person,Ceramics,,3.0,SEM,MW,09:00AM-10:15AM,Daniel Chafey,ENG339,08/21/23-12/06/23,25,,2023,Fall
MATE 186 (Section 01),44478,Hybrid,Polymers,,3.0,SEM,TR,12:00PM-01:15PM,Yanika Schneider,,08/21/23-12/06/23,17,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.",2023,Fall
MATE 195 (Section 01),43297,In Person,Mechanical Behavior of Materials,,3.0,SEM,MW,12:00PM-12:50PM,Tony Pan,ENG301,08/21/23-12/06/23,11,,2023,Fall
MATE 195 (Section 02),43298,In Person,Mechanical Behavior of Materials,,0,LAB,W,01:30PM-04:15PM,Richard Chung,ENG105,08/21/23-12/06/23,0,,2023,Fall
MATE 195 (Section 03),44852,In Person,Mechanical Behavior of Materials,,0,LAB,T,06:00PM-08:45PM,Tony Pan,ENG105,08/21/23-12/06/23,6,,2023,Fall
MATE 198A (Section 01),47028,In Person,Senior Design Project,GE: S,2.0,LEC,F,09:00AM-09:50AM,Richard Chung,ENG335,08/21/23-12/06/23,13,,2023,Fall
MATE 198A (Section 02),47029,In Person,Senior Design Project,GE: S,2.0,LAB,F,10:00AM-12:45PM,Richard Chung,ENG335,08/21/23-12/06/23,13,,2023,Fall
MATE 205 (Section 01),49913,In Person,Advanced Mechanical Behavior of Solids,,3.0,SEM,M,06:00PM-08:45PM,Craig England,CL205,08/21/23-12/06/23,4,,2023,Fall
MATE 25 (Section 01),49223,In Person,Introduction to Materials,,3.0,LEC,MW,04:30PM-05:45PM,Michael Oye,BBC004,08/21/23-12/06/23,21,,2023,Fall
MATE 25 (Section 02),43273,In Person,Introduction to Materials,,3.0,LEC,TR,09:00AM-10:15AM,Santosh Kc,ENG331,08/21/23-12/06/23,3,,2023,Fall
MATE 25 (Section 03),43566,In Person,Introduction to Materials,,3.0,LEC,TR,01:30PM-02:45PM,Tony Pan,ENG339,08/21/23-12/06/23,18,,2023,Fall
MATE 25 (Section 04),43274,In Person,Introduction to Materials,,3.0,LEC,MW,01:30PM-02:45PM,Vasuda Bhatia,BBC004,08/21/23-12/06/23,16,,2023,Fall
MATE 25 (Section 05),47248,Hybrid,Introduction to Materials,,3.0,LEC,MW,10:30AM-11:45AM,Santosh Kc,,08/21/23-12/06/23,13,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.",2023,Fall
MATE 280 (Section 01),44395,Fully Online,Graduate Research,,3.0,SUP,F,03:00PM-05:45PM,Santosh Kc,ONLINE,08/21/23-12/06/23,20,,2023,Fall
MATE 280I (Section 01),43784,In Person,Graduate Research Internship,,1.0,SUP,TBA,TBA,Melanie Mcneil,,08/21/23-12/06/23,50,,2023,Fall
MATE 280I (Section 02),44396,In Person,Graduate Research Internship,,2.0,SUP,TBA,TBA,Melanie Mcneil,,08/21/23-12/06/23,12,,2023,Fall
MATE 281 (Section 01),48461,In Person,MS Thesis/Project Preparation Seminar,,1.0,LAB,F,03:00PM-05:45PM,Craig England,ENG333,08/21/23-12/06/23,34,,2023,Fall
MATE 298 (Section 01),43301,In Person,MS Research/Project,,1.0,SUP,TBA,TBA,Christopher Lew,,08/21/23-12/06/23,18,,2023,Fall
MATE 298 (Section 02),43302,Hybrid,MS Research/Project,,1.0,SUP,F,03:00PM-05:45PM,Christopher Lew,,08/21/23-12/06/23,18,,2023,Fall
MATE 298 (Section 03),44398,In Person,MS Research/Project,,2.0,SUP,TBA,TBA,Christopher Lew,,08/21/23-12/06/23,19,,2023,Fall
MATE 298 (Section 04),44964,Hybrid,MS Research/Project,,2.0,SUP,F,03:00PM-05:45PM,Christopher Lew,,08/21/23-12/06/23,20,,2023,Fall
MATE 299 (Section 01),43303,In Person,Master's Thesis,,1.0,SUP,TBA,TBA,Christopher Lew,,08/21/23-12/06/23,20,,2023,Fall
MATE 299 (Section 02),44399,Hybrid,Master's Thesis,,1.0,SUP,F,03:00PM-05:45PM,Christopher Lew,,08/21/23-12/06/23,20,,2023,Fall
MATE 299 (Section 03),44638,In Person,Master's Thesis,,3.0,SUP,TBA,TBA,Christopher Lew,,08/21/23-12/06/23,20,,2023,Fall
MATE 299 (Section 04),44966,Hybrid,Master's Thesis,,3.0,SUP,F,03:00PM-05:45PM,Christopher Lew,,08/21/23-12/06/23,20,,2023,Fall
MATH 1 (Section 01),43496,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Trisha Bergthold,MH425,08/21/23-12/06/23,3,RC - Requires department release of permission number.,2023,Fall
MATH 1 (Section 02),43498,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Trisha Bergthold,MH425,08/21/23-12/06/23,0,,2023,Fall
MATH 1 (Section 03),50787,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Audrey Chan,MH233,08/21/23-12/06/23,2,,2023,Fall
MATH 1 (Section 04),50788,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Audrey Chan,SH315,08/21/23-12/06/23,2,,2023,Fall
MATH 1 (Section 05),50869,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,TR,04:30PM-05:45PM,Amanda Frank,MH233,08/21/23-12/06/23,3,,2023,Fall
MATH 1 (Section 61),43748,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Trisha Bergthold,MH425,08/21/23-12/06/23,2,,2023,Fall
MATH 1 (Section 62),46285,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Trisha Bergthold,MH425,08/21/23-12/06/23,6,,2023,Fall
MATH 1 (Section 63),43500,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Trisha Bergthold,MH425,08/21/23-12/06/23,6,,2023,Fall
MATH 1 (Section 64),50766,In Person,Mathematical Reasoning,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Preeti Mohindru,MH235,08/21/23-12/06/23,5,,2023,Fall
