Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
AMS 10 (Section 61),50529,In Person,Stories that Make America,GE: C2+U1,3.0,LEC,MW,01:30PM-02:45PM,J. Todd Ormsbee,SH238,08/21/23-12/06/23,1,,2023,Fall
AMS 10 (Section 80),47859,Fully Online,Stories that Make America,GE: C2+U1,3.0,LEC,MW,04:30PM-05:45PM,Ari Cushner,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 10 (Section 81),47860,Fully Online,Stories that Make America,GE: C2+U1,3.0,LEC,TR,09:00AM-10:15AM,J. Todd Ormsbee,ONLINE,08/21/23-12/06/23,3,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 10 (Section 82),47861,Fully Online,Stories that Make America,GE: C2+U1,3.0,LEC,MW,03:00PM-04:15PM,Ari Cushner,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 100W (Section 01),49493,In Person,Writing in the Humanities a Interdisciplinary Arts,WID,3.0,SEM,MW,10:30AM-11:45AM,Erik Johnson,CL306,08/21/23-12/06/23,23,,2023,Fall
AMS 100W (Section 80),49494,Fully Online,Writing in the Humanities a Interdisciplinary Arts,WID,3.0,SEM,T,,,,,,,2023,Fall
TBA,T,,,,,,,,,,,,,2023,Fall
TBA,Rebecca Kling / Rebecca Kling,ONLINE,,,,,,,,,,,,2023,Fall
AMS 11 (Section 80),47867,Fully Online,Visions of Democracy,GE: D+US23,3.0,SEM,TR,09:00AM-10:15AM,Rebecca Kling,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 12 (Section 01),47870,In Person,Intro to US Popular Culture: Serious Fun!,GE: C1,3.0,SEM,TR,03:00PM-04:15PM,Judith Georges,CL224,08/21/23-12/06/23,0,,2023,Fall
AMS 12 (Section 80),47871,Fully Online,Intro to US Popular Culture: Serious Fun!,GE: C1,3.0,SEM,MW,09:00AM-10:15AM,Rebecca Kling,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 139 (Section 02),47875,In Person,Animals and Society,GE: R,3.0,SEM,TR,10:30AM-11:45AM,Jennifer Schauer,DMH226B,08/21/23-12/06/23,2,,2023,Fall
AMS 139 (Section 03),47876,In Person,Animals and Society,GE: R,3.0,SEM,MW,03:00PM-04:15PM,Heather Duplaisir,SH238,08/21/23-12/06/23,0,,2023,Fall
AMS 139 (Section 06),50102,In Person,Animals and Society,GE: R,3.0,SEM,TR,12:00PM-01:15PM,Jennifer Schauer,CL306,08/21/23-12/06/23,1,,2023,Fall
AMS 139 (Section 80),47879,Fully Online,Animals and Society,GE: R,3.0,SEM,MW,04:30PM-05:45PM,Sandra Brown,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 139 (Section 81),47880,Fully Online,Animals and Society,GE: R,3.0,SEM,MW,10:30AM-11:45AM,Ari Cushner,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 139 (Section 82),47881,Fully Online,Animals and Society,GE: R,3.0,SEM,MW,03:00PM-04:15PM,Jennifer Schauer,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 139 (Section 84),47883,Fully Online,Animals and Society,GE: R,3.0,SEM,T,,,,,,,2023,Fall
TBA,T,,,,,,,,,,,,,2023,Fall
TBA,Jennifer Schauer,ONLINE,,,,,,,,,,,,2023,Fall
AMS 139 (Section 85),47874,Fully Online,Animals and Society,GE: R,3.0,SEM,TR,12:00PM-01:15PM,Pj Iyer,ONLINE,08/21/23-12/06/23,3,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 139 (Section 86),50069,Fully Online,Animals and Society,GE: R,3.0,SEM,R,12:00PM-01:15PM,Valerie Lo,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - 2 meeting patterns: (1) designated online with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 159 (Section 01),47903,In Person,Nature and World Cultures,GE: V,3.0,SEM,R,04:30PM-07:15PM,Sandra Brown,DMH226B,08/21/23-12/06/23,12,,2023,Fall
AMS 159 (Section 80),47905,Fully Online,Nature and World Cultures,GE: V,3.0,SEM,TBA,TBA,Todd Levasseur,ONLINE,08/21/23-12/06/23,11,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 179 (Section 80),47907,Fully Online,Issues in US Popular Culture,,3.0,SEM,R,,,,,,,2023,Fall
TBA,R,,,,,,,,,,,,,2023,Fall
TBA,Jorge Gonzalez / Jorge Gonzalez,ONLINE,,,,,,,,,,,,2023,Fall
AMS 180 (Section 01),41327,In Person,Individual Studies,,1.0,SUP,TBA,TBA,J. Todd Ormsbee,,08/21/23-12/06/23,1,,2023,Fall
AMS 180 (Section 02),42172,In Person,Individual Studies,,2.0,SUP,TBA,TBA,J. Todd Ormsbee,,08/21/23-12/06/23,1,,2023,Fall
AMS 180 (Section 03),42173,In Person,Individual Studies,,3.0,SUP,TBA,TBA,J. Todd Ormsbee,,08/21/23-12/06/23,1,,2023,Fall
AMS 190 (Section 01),49500,In Person,Senior Seminar in Humanities,,3.0,SEM,M,03:00PM-05:45PM,Daniel Rivers,CL306,08/21/23-12/06/23,25,,2023,Fall
AMS 190 (Section 02),49501,In Person,Senior Seminar in Humanities,,3.0,SEM,W,03:00PM-05:45PM,Erik Johnson,CL306,08/21/23-12/06/23,25,,2023,Fall
AMS 1A (Section 01),45064,In Person,American Cultures to 1877,GE: C1+D,6.0,LEC,MW,12:00PM-01:15PM,Valerie Lo,WSQ109,08/21/23-12/06/23,2,,2023,Fall
AMS 1A (Section 02),45065,Hybrid,American Cultures to 1877,GE: C1+D,6.0,SEM,W,,,,,,,2023,Fall
TBA,W,,,,,,,,,,,,,2023,Fall
TBA,Valerie Lo / Valerie Lo,SH240,,,,,,,,,,,,2023,Fall
AMS 1A (Section 03),45066,In Person,American Cultures to 1877,GE: C1+D,6.0,LEC,MW,12:00PM-01:15PM,Matthew Moore,WSQ109,08/21/23-12/06/23,0,,2023,Fall
AMS 1A (Section 04),45067,Hybrid,American Cultures to 1877,GE: C1+D,6.0,SEM,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Matthew Moore / Matthew Moore,BBC125,,,,,,,,,,,,2023,Fall
AMS 1A (Section 05),45068,In Person,American Cultures to 1877,GE: C1+D,6.0,LEC,MW,12:00PM-01:15PM,Judith Georges,WSQ109,08/21/23-12/06/23,3,,2023,Fall
AMS 1A (Section 06),45069,Hybrid,American Cultures to 1877,GE: C1+D,6.0,SEM,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Judith Georges / Judith Georges,SH240,,,,,,,,,,,,2023,Fall
AMS 1B (Section 80),45171,Fully Online,American Cultures 1877 to Present,GE: C2+DUS,6.0,LEC,TR,01:30PM-02:45PM,Valerie Lo,ONLINE,08/21/23-12/06/23,6,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 1B (Section 81),45172,Fully Online,American Cultures 1877 to Present,GE: C2+DUS,6.0,SEM,T,TBA,T,03:00PM-04:15PM,Valerie Lo,ONLINE,08/21/23-12/06/23,6,2023,Fall
AMS 1B (Section 84),45175,Fully Online,American Cultures 1877 to Present,GE: C2+DUS,6.0,LEC,TR,01:30PM-02:45PM,Funie Hsu,ONLINE,08/21/23-12/06/23,9,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
AMS 1B (Section 85),45176,Fully Online,American Cultures 1877 to Present,GE: C2+DUS,6.0,SEM,T,TBA,T,03:00PM-04:15PM,Funie Hsu,ONLINE,ONLINE,08/21/23-12/06/23,9,2023,Fall
ANI 10 (Section 01),40668,In Person,Light and Optics,,3.0,ACT,MW,08:00AM-10:50AM,John Clapp,ART243,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
ANI 10 (Section 02),40930,In Person,Light and Optics,,3.0,ACT,MW,12:00PM-02:50PM,John Clapp,ART243,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
ANI 10 (Section 03),41023,In Person,Light and Optics,,3.0,ACT,MW,03:00PM-05:50PM,John Clapp,ART243,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
ANI 10 (Section 04),43108,In Person,Light and Optics,,3.0,ACT,MW,12:00PM-02:50PM,Katerina Tadenev,ART203,08/21/23-12/06/23,5,,2023,Fall
ANI 10 (Section 05),50507,In Person,Light and Optics,,3.0,ACT,TR,12:00PM-02:50PM,Garrick Chan,ART203,08/21/23-12/06/23,0,,2023,Fall
ANI 10 (Section 06),50684,In Person,Light and Optics,,3.0,ACT,TR,03:00PM-05:50PM,Garrick Chan,ART203,08/21/23-12/06/23,2,,2023,Fall
ANI 11 (Section 01),42108,In Person,Illustration Fundamentals I,,3.0,ACT,TR,08:00AM-10:50AM,Angela Wu,ART314,08/21/23-12/06/23,0,,2023,Fall
ANI 11 (Section 02),42492,In Person,Illustration Fundamentals I,,3.0,ACT,MW,06:00PM-08:50PM,Leila Beverleigh,ART314,08/21/23-12/06/23,1,,2023,Fall
ANI 11 (Section 03),43067,In Person,Illustration Fundamentals I,,3.0,ACT,TR,06:00PM-08:50PM,Leila Beverleigh,ART312,08/21/23-12/06/23,3,,2023,Fall
ANI 11 (Section 04),46327,In Person,Illustration Fundamentals I,,3.0,ACT,MW,08:00AM-10:50AM,Dave Gustlin,ART314,08/21/23-12/06/23,0,,2023,Fall
ANI 11 (Section 05),49984,In Person,Illustration Fundamentals I,,3.0,ACT,TR,12:00PM-02:50PM,Dave Gustlin,ART310,08/21/23-12/06/23,0,,2023,Fall
ANI 11 (Section 80),50508,Fully Online,Illustration Fundamentals I,,3.0,ACT,MW,03:00PM-05:50PM,Ishmael Hoover,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ANI 11 (Section 81),50541,Fully Online,Illustration Fundamentals I,,3.0,ACT,MW,12:00PM-02:50PM,Chris Zollna,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ANI 111 (Section 01),40752,In Person,Drawing for Animation/Illustration II,,3.0,ACT,TR,12:00PM-02:50PM,Inga Poslitur,ART314,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
ANI 111 (Section 02),40810,In Person,Drawing for Animation/Illustration II,,3.0,ACT,TR,03:00PM-05:50PM,Inga Poslitur,ART314,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
ANI 111 (Section 03),42602,In Person,Drawing for Animation/Illustration II,,3.0,ACT,TR,06:00PM-08:50PM,Inga Poslitur,ART314,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
ANI 111 (Section 04),44377,In Person,Drawing for Animation/Illustration II,,3.0,ACT,MW,12:00PM-02:50PM,Cameron Chun,ART314,08/21/23-12/06/23,4,,2023,Fall
ANI 111 (Section 05),48339,In Person,Drawing for Animation/Illustration II,,3.0,ACT,MW,03:00PM-05:50PM,Cameron Chun,ART314,08/21/23-12/06/23,4,,2023,Fall
ANI 112 (Section 80),48348,Fully Online,Conceptual Illustration,,3.0,ACT,MW,03:00PM-05:50PM,Stacy Tang,ONLINE,08/21/23-12/06/23,14,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ANI 121 (Section 01),40728,In Person,Illustration Fundamentals II,,3.0,ACT,TR,08:00AM-10:50AM,Owen Matthew Aurelio,ART206,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
ANI 121 (Section 02),40729,In Person,Illustration Fundamentals II,,3.0,ACT,TR,12:00PM-02:50PM,Owen Matthew Aurelio,ART206,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
ANI 121 (Section 03),41785,In Person,Illustration Fundamentals II,,3.0,ACT,MW,06:00PM-08:50PM,Cameron Chun,ART206,08/21/23-12/06/23,9,RO - Not available to Open University students.,2023,Fall
ANI 121 (Section 04),43282,In Person,Illustration Fundamentals II,,3.0,ACT,MW,08:00AM-10:50AM,Katerina Tadenev,ART203,08/21/23-12/06/23,4,,2023,Fall
ANI 121 (Section 05),48340,In Person,Illustration Fundamentals II,,3.0,ACT,MW,03:00PM-05:50PM,Katerina Tadenev,ART203,08/21/23-12/06/23,0,,2023,Fall
ANI 124 (Section 80),42603,Fully Online,Visual Development II,,3.0,ACT,MW,06:00PM-08:50PM,Jasmine Truong,ONLINE,08/21/23-12/06/23,3,,2023,Fall
ANI 124 (Section 81),44216,Fully Online,Visual Development II,,3.0,ACT,MW,12:00PM-02:50PM,Ishmael Hoover,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ANI 132 (Section 02),48341,In Person,2D Animation III,,3.0,ACT,MW,12:00PM-02:50PM,David Chai,ART218,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
ANI 132 (Section 03),48342,In Person,2D Animation III,,3.0,ACT,TR,12:00PM-02:50PM,Angela Wu,ART243,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
ANI 132 (Section 04),48343,In Person,2D Animation III,,3.0,ACT,TR,03:00PM-05:50PM,Angela Wu,ART243,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
ANI 133 (Section 80),43283,Fully Online,Animation Production - Storyboarding,,3.0,ACT,TR,06:00PM-08:50PM,Jon Magram,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ANI 133 (Section 81),46936,Fully Online,Animation Production - Storyboarding,,3.0,ACT,MW,06:00PM-08:50PM,David Yee,ONLINE,08/21/23-12/06/23,4,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ANI 141 (Section 01),40823,In Person,Digital Modeling I,,3.0,ACT,TR,08:00AM-10:50AM,Dave Gustlin,ART222,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
ANI 141 (Section 02),44234,In Person,Digital Modeling I,,3.0,ACT,TR,12:00PM-02:50PM,Tom Austin,ART222,08/21/23-12/06/23,1,,2023,Fall
ANI 162 (Section 01),46937,In Person,Digital Animation II,,3.0,ACT,MW,08:00AM-10:50AM,Raquel Coelho,ART224,08/21/23-12/06/23,2,,2023,Fall
