Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
ENGL 100WB (Section 81),44642,Fully Online,Written Communication: Business,WID,3.0,LEC,R,06:00PM-08:45PM,Kirsten Schwartz,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ENGL 100WB (Section 82),47204,Fully Online,Written Communication: Business,WID,3.0,LEC,TR,03:00PM-04:15PM,Kirsten Schwartz,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ENGL 101 (Section 80),50011,Fully Online,Introduction to Literary Criticism,,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Revathi Krishnaswamy / Revathi Krishnaswamy,ONLINE,,,,,,,,,,,,2023,Fall
ENGL 103 (Section 01),42149,Hybrid,Modern English,,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Linda Mitchell,SH411,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 103 (Section 80),44971,Fully Online,Modern English,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Nancy Stork,ONLINE,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 105 (Section 80),47829,Fully Online,Seminar in Advanced Composition,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Thomas Moriarty / Thomas Moriarty,ONLINE,,,,,,,,,,,,2023,Fall
ENGL 106 (Section 80),42147,Fully Online,Professional and Technical Editing,,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Rebecca Kling,ONLINE,,,,,,,,,,,,2023,Fall
ENGL 107 (Section 01),41749,Hybrid,Professional and Technical Writing,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Mark Thompson,CL111,,,,,,,,,,,,2023,Fall
ENGL 110 (Section 01),43979,Hybrid,UX Design and Visual Communication,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Mark Thompson,CL111,,,,,,,,,,,,2023,Fall
ENGL 112A (Section 01),42840,In Person,Children's Literature,,3.0,LEC,TR,10:30AM-11:45AM,Roohi Vora,SH229,08/21/23-12/06/23,2,PB - Prereq - Upper division standing.,2023,Fall
ENGL 112A (Section 80),48959,Fully Online,Children's Literature,,3.0,LEC,TBA,TBA,Tanja Nathanael,ONLINE,08/21/23-12/06/23,0,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 112B (Section 01),41760,Hybrid,Literature for Young Adults,,4.0,LEC,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Mary Warner,SH229,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 117A (Section 01),42400,In Person,"American Literature, Film, a Culture",GE: S,3.0,LEC,F,09:30AM-12:15PM,Noelle Brada-Williams,SH413,08/21/23-12/06/23,14,,2023,Fall
ENGL 120 (Section 01),49640,In Person,Theatre History,,3.0,LEC,TR,09:00AM-10:15AM,Sukanya Chakrabarti,HGH120,08/21/23-12/06/23,24,,2023,Fall
ENGL 123B (Section 01),43002,In Person,Literatures of Africa,GE: V,3.0,LEC,TR,12:00PM-01:15PM,Meghan Gorman-Darif,SH229,08/21/23-12/06/23,9,,2023,Fall
ENGL 125 (Section 01),41750,Hybrid,European Literature: Homer through Dante,,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Linda Mitchell,SH411,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 127 (Section 01),49641,In Person,Contemporary Theatre,GE: V,3.0,LEC,TR,12:00PM-01:15PM,Sukanya Chakrabarti,HGH120,08/21/23-12/06/23,25,RL - Open to non majors.,2023,Fall
ENGL 128 (Section 01),49642,In Person,Introduction to Playwriting,,3.0,LEC,MW,09:00AM-10:15AM,Jeffrey Lo,HGH124,08/21/23-12/06/23,24,RL - Open to non majors.,2023,Fall
ENGL 130 (Section 01),41751,Hybrid,Writing Fiction,,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Keenan Norris,SH444,,,,,,,,,,,,2023,Fall
ENGL 130 (Section 02),47779,Hybrid,Writing Fiction,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Nicholas Taylor / Nicholas Taylor,SH444,,,,,,,,,,,,2023,Fall
ENGL 131 (Section 01),44584,Hybrid,Writing Poetry,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,J. Michael Martinez,SH413,,,,,,,,,,,,2023,Fall
ENGL 133 (Section 01),41752,Hybrid,Reed Magazine,,4.0,LEC,F,,,,,,,2023,Fall
TBA,F,,,,,,,,,,,,,2023,Fall
TBA,Helen Meservey,SH229,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 140A (Section 80),47916,Fully Online,Old English,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Nancy Stork / Nancy Stork,ONLINE,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 145 (Section 80),47954,Fully Online,Shakespeare and Performance,,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Adrienne Eastwood / Adrienne Eastwood,ONLINE,,,,,,,,,,,,2023,Fall
ENGL 169 (Section 01),41270,In Person,Ethnicity in American Literature,GE: S,3.0,LEC,TR,12:00PM-01:15PM,J. Michael Martinez,SH413,08/21/23-12/06/23,2,,2023,Fall
ENGL 172 (Section 01),49395,Hybrid,The Arts in U.S. Society,GE: S,3.0,LEC,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Liz Linden / Liz Linden,DMH226B,,,,,,,,,,,,2023,Fall
ENGL 172 (Section 81),49396,Fully Online,The Arts in U.S. Society,GE: S,3.0,LEC,W,,,,,,,2023,Fall
TBA,W,,,,,,,,,,,,,2023,Fall
TBA,Liz Linden / Liz Linden,ONLINE,,,,,,,,,,,,2023,Fall
ENGL 173 (Section 80),49402,Fully Online,Thinking About Contemporary World Arts,GE: V,3.0,LEC,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Liz Linden / Liz Linden,ONLINE,,,,,,,,,,,,2023,Fall
ENGL 180 (Section 01),41424,Fully Online,Individual Studies,,1.0,SUP,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,34,,2023,Fall
ENGL 180 (Section 02),41425,Fully Online,Individual Studies,,2.0,SUP,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,36,,2023,Fall
ENGL 180 (Section 03),41426,Fully Online,Individual Studies,,3.0,SUP,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,36,,2023,Fall
ENGL 182 (Section 80),48961,Fully Online,"Women, Gender, and Sexuality in Literature",,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Michael Edgerton / Michael Edgerton,ONLINE,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ENGL 199 (Section 01),41021,Fully Online,Writing Internship,,3.0,SUP,TBA,TBA,Mark Thompson,ONLINE,08/21/23-12/06/23,19,,2023,Fall
ENGL 1A (Section 01),41316,In Person,First Year Writing,GE: A2,3.0,LEC,TR,07:30AM-08:45AM,Katharine Studer,CL316,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 02),41317,In Person,First Year Writing,GE: A2,3.0,LEC,TR,07:30AM-08:45AM,Lilly Chen,SH348,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 03),41319,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Timothy Cech,CL225A,08/21/23-12/06/23,1,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 04),41320,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Christopher Dizon,BBC121,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 05),43158,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Sophie Aust,BBC130,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 06),41323,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Ume Ali,BBC128,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 07),47397,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Mark Dowdy,BBC122,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 08),41324,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Allison Gregory,BBC124,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 09),41325,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Roohi Vora,SH229,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 10),41326,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Joseph Navarro,BBC128,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 11),41351,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Katharine Studer,CL316,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 12),41352,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Ryan Smith,CL225A,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 13),46230,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Lilly Chen,SH348,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 14),41353,In Person,First Year Writing,GE: A2,3.0,LEC,TR,03:00PM-04:15PM,Mostafa Jalal,BBC124,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 15),41354,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Erik Johnson,BBC221,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 16),44797,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Raina Levesque,SH411,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 17),41355,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Aleksandra Gorka,SH411,08/21/23-12/06/23,1,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 18),41356,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Chelsea Criez,CL225B,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 19),44800,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Christopher Dizon,BBC121,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 20),41359,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Anne Cheilek,BBC123,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 21),44801,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Adam Smith,CL316,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 22),41360,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Dolly Estrada,SH411,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 23),41361,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Peter O'Sullivan,SH444,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 24),41635,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Leanne Lindelof,CL225A,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 25),41636,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Victoria Thorp,SH348,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 26),41637,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Allison Gregory,BBC124,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 27),41638,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Ume Ali,SH229,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 28),41639,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Peter O'Sullivan,SH413,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 29),44805,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Deeptiman Kaushik,CL218,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 30),50218,Fully Online,First Year Writing,GE: A2,3.0,LEC,TR,07:30AM-08:45AM,Daniel Hendel De La O,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ENGL 1A (Section 31),44807,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Joseph Navarro,SH238,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 32),41640,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Kristian O'Hare,SH413,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 33),41641,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Ume Ali,BBC122,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 34),42205,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Lee Patterson,BBC123,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 35),41642,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Jillian Murphy,SH229,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 36),41643,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Au-Co Tran,CL225B,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 37),41659,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Nalana La Framboise,CL225B,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 38),41644,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Amber Sylva,SH411,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 39),41645,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Addie Mahmassani,BBC130,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 40),41646,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Lilly Chen,SH238,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 41),41647,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Allison Gregory,BBC124,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 42),41763,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Alex Davis,CL316,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 43),44814,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Christopher Dizon,BBC121,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 44),41764,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Raina Levesque,BBC128,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 45),42019,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Mark Dowdy,BBC221,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 46),42020,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Mark Dowdy,BBC122,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
