Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
ART 105 (Section 01),42261,In Person,Advanced Digital Video,,3.0,ACT,MW,12:00PM-02:50PM,David Bayus,ART241,08/21/23-12/06/23,0,Course Topic: Digital Video Projects PV - Prerequisite courses required. See course description.,2023,Fall
ART 105 (Section 02),47890,In Person,Advanced Digital Video,,3.0,ACT,TR,03:00PM-05:50PM,Rajorshi Ghosh,ART110,08/21/23-12/06/23,6,Course Topic: Digital Video Projects,2023,Fall
ART 106 (Section 01),42634,In Person,Topics in Human Machine Interface,,3.0,LAB,MW,03:00PM-05:50PM,Steve Durie,ART237,08/21/23-12/06/23,8,Course Topic: Collab Machines & Performance PV - Prerequisite courses required. See course description.,2023,Fall
ART 107 (Section 03),50836,Hybrid,Advanced Projects in Digital Media Art,,3.0,ACT,TR,03:00PM-05:50PM,G.Craig Hobbs,,08/21/23-12/06/23,8,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.",2023,Fall
ART 108 (Section 01),47896,In Person,Introduction to Game Studies,,3.0,LEC,MW,06:00PM-07:15PM,James Morgan,ART135,08/21/23-12/06/23,15,,2023,Fall
ART 108 (Section 80),47900,Fully Online,Introduction to Game Studies,,3.0,LEC,F,12:30PM-03:15PM,James Morgan,ONLINE,08/21/23-12/06/23,9,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ART 110 (Section 02),49385,In Person,History and Theory of New Media,,3.0,LEC,MW,01:30PM-02:45PM,Molly Hankwitz,ART135,08/21/23-12/06/23,28,,2023,Fall
ART 12 (Section 01),44124,In Person,Two-Dimensional Design and Color Concepts,,3.0,ACT,MW,12:00PM-02:50PM,Erik Friedman,ART304,08/21/23-12/06/23,2,,2023,Fall
ART 12 (Section 02),44125,In Person,Two-Dimensional Design and Color Concepts,,3.0,ACT,TR,08:00AM-10:50AM,Natalie Mcbride,ART312,08/21/23-12/06/23,0,,2023,Fall
ART 12 (Section 03),50866,In Person,Two-Dimensional Design and Color Concepts,,3.0,ACT,MW,03:00PM-05:50PM,Raphael Noz,ART310,08/21/23-12/06/23,11,,2023,Fall
ART 13 (Section 01),44126,In Person,Three-Dimensional Design Concepts,,3.0,ACT,MW,09:00AM-11:50AM,Samuel Crookston Herschlag,ART108,08/21/23-12/06/23,1,,2023,Fall
ART 13 (Section 02),44127,In Person,Three-Dimensional Design Concepts,,3.0,ACT,MW,12:00PM-02:50PM,Richard Haley,ART108,08/21/23-12/06/23,0,,2023,Fall
ART 13 (Section 03),44128,In Person,Three-Dimensional Design Concepts,,3.0,ACT,TR,12:00PM-02:50PM,Mary Morse,ART108,08/21/23-12/06/23,0,,2023,Fall
ART 132 (Section 01),42276,In Person,Topics in Intermediate Ceramics,,3.0,ACT,TR,03:00PM-05:50PM,Adam Shiverdecker,IS124,08/21/23-12/06/23,0,Course Topic: Advanced Practices (BP) PV - Prerequisite courses required. See course description.,2023,Fall
ART 133 (Section 01),40272,In Person,Topics in Ceramic Sculpture,,3.0,ACT,TR,12:00PM-02:50PM,Adam Shiverdecker,IS124,08/21/23-12/06/23,0,Course Topic: Experimental Approaches PV - Prerequisite courses required. See course description.,2023,Fall
ART 134 (Section 01),41362,In Person,Topics in Advanced Ceramics,,3.0,ACT,TR,12:00PM-02:50PM,Adam Shiverdecker,IS124,08/21/23-12/06/23,0,Course Topic: Negotiated Project (BP) PV - Prerequisite courses required. See course description.,2023,Fall
ART 135 (Section 01),47580,In Person,Topics in Moldmaking for Artists,,3.0,ACT,F,09:30AM-03:30PM,Cassandra Straubing,IS235,08/21/23-12/06/23,9,Course Topic: Multiple in the Environment,2023,Fall
ART 137 (Section 01),44136,In Person,Figure Modeling,,3.0,ACT,MW,03:00PM-05:50PM,Monica Van Den Dool,IS166,08/21/23-12/06/23,10,PV - Prerequisite courses required. See course description.,2023,Fall
ART 139 (Section 80),49942,Fully Online,Teaching Diversity through Art,,3.0,ACT,TR,12:00PM-02:50PM,Susan Trimingham,ONLINE,08/21/23-12/06/23,5,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ART 140 (Section 01),42274,In Person,Topics in Glass,,3.0,ACT,MW,09:00AM-11:50AM,Cassandra Straubing,IS235,08/21/23-12/06/23,2,Course Topic: Blowing and Sculpture,2023,Fall
ART 140 (Section 02),44137,In Person,Topics in Glass,,3.0,ACT,MW,12:00PM-02:50PM,Cassandra Straubing,IS235,08/21/23-12/06/23,2,Course Topic: Blowing and Sculpture,2023,Fall
ART 147 (Section 01),40006,In Person,Topics in Metalsmithing and Jewelry,,3.0,ACT,TR,12:00PM-02:50PM,Yvonne Escalante,ART210,08/21/23-12/06/23,2,Course Topic: Wearable Sculpture PV - Prerequisite courses required. See course description.,2023,Fall
ART 150 (Section 01),43581,In Person,Topics in Printmaking and Letterpress,,3.0,ACT,TR,03:00PM-05:50PM,Irene Carvajal,ART309,08/21/23-12/06/23,1,PV - Prerequisite courses required. See course description.,2023,Fall
ART 151 (Section 01),40007,In Person,Topics in Screen-Printing,,3.0,ACT,TR,12:00PM-02:50PM,Irene Carvajal,ART301,08/21/23-12/06/23,1,Course Topic: Social Issues,2023,Fall
ART 155 (Section 01),47913,In Person,Topics in Monotype,,3.0,ACT,TR,12:00PM-02:50PM,Carla Fisher Schwartz,ART309,08/21/23-12/06/23,9,,2023,Fall
ART 158 (Section 01),41358,In Person,Topics in Drawing III,,3.0,ACT,MW,03:00PM-05:50PM,Erik Friedman,ART304,08/21/23-12/06/23,7,Course Topic: Contemporary Issues PV - Prerequisite courses required. See course description.,2023,Fall
ART 164A (Section 01),40008,In Person,Intermediate Painting,,3.0,ACT,MW,12:00PM-02:50PM,Donald Feasel,ART310,08/21/23-12/06/23,4,PV - Prerequisite courses required. See course description.,2023,Fall
ART 165 (Section 01),47574,In Person,Topics in Figure Painting,,3.0,ACT,MW,03:00PM-05:50PM,Donald Feasel,ART306,08/21/23-12/06/23,9,Course Topic: Figure Painting (IP),2023,Fall
ART 166 (Section 01),45818,In Person,Topics in Advanced Painting,,3.0,ACT,TR,03:00PM-05:50PM,Shaun O'Dell,ART310,08/21/23-12/06/23,5,Course Topic: ContemporaryIssues in Painting PV - Prerequisite courses required. See course description.,2023,Fall
ART 169 (Section 01),40999,In Person,Topics in Metal Sculpture,,3.0,ACT,MW,03:00PM-05:50PM,Steve Davis,AF001,08/21/23-12/06/23,3,Course Topic: Metal Sculpture (IX) PV - Prerequisite courses required. See course description.,2023,Fall
ART 174A (Section 02),47464,In Person,Museum and Gallery Operations,,3.0,SEM,T,03:15PM-06:00PM,Alena Sauzade,ART105,08/21/23-12/06/23,16,,2023,Fall
ART 175 (Section 01),44635,In Person,Special Topics in Studio Art,,3.0,ACT,MW,03:00PM-05:50PM,James Morgan,ART110,08/21/23-12/06/23,4,Course Topic: Digital Tools for Artists PB - Prereq - Upper division standing.,2023,Fall
ART 175 (Section 80),48396,Fully Online,Special Topics in Studio Art,,3.0,ACT,TR,09:00AM-11:50AM,Lance Fung,ONLINE,08/21/23-12/06/23,0,Course Topic: Image & Language FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ART 178 (Section 01),42371,Fully Online,Art Field Work,,1.0,SUP,TBA,TBA,Binh Danh,ONLINE,08/21/23-12/06/23,9,,2023,Fall
ART 178 (Section 02),44676,Fully Online,Art Field Work,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
ART 179 (Section 01),41441,Fully Online,Special Problems in Art,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,10,,2023,Fall
ART 180 (Section 01),41440,Hybrid,Individual Studies,,1.0,SUP,TBA,TBA,Erik Friedman,,08/21/23-12/06/23,8,,2023,Fall
ART 180 (Section 02),42282,Hybrid,Individual Studies,,2.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,10,,2023,Fall
ART 180 (Section 03),42283,Hybrid,Individual Studies,,3.0,SUP,TBA,TBA,Irene Carvajal,,08/21/23-12/06/23,5,,2023,Fall
ART 180 (Section 04),44970,Hybrid,Individual Studies,,3.0,SUP,TBA,TBA,Erik Friedman,,08/21/23-12/06/23,9,,2023,Fall
ART 180 (Section 05),44973,Hybrid,Individual Studies,,3.0,SUP,TBA,TBA,James Morgan,,08/21/23-12/06/23,9,,2023,Fall
ART 180 (Section 06),44974,Hybrid,Individual Studies,,3.0,SUP,TBA,TBA,Danielle Torvik-Staffen,,08/21/23-12/06/23,9,,2023,Fall
ART 180 (Section 07),47381,Hybrid,Individual Studies,,1.0,SUP,TBA,TBA,Irene Carvajal,,08/21/23-12/06/23,5,,2023,Fall
ART 180 (Section 08),47403,Hybrid,Individual Studies,,1.0,SUP,TBA,TBA,Binh Danh,,08/21/23-12/06/23,4,,2023,Fall
ART 180 (Section 09),47429,Hybrid,Individual Studies,,3.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,4,,2023,Fall
ART 195 (Section 01),45854,In Person,BFA Group Exhibition,,3.0,ACT,T,03:00PM-05:50PM,Lark Alder,ART237,08/21/23-12/06/23,6,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ART 195 (Section 02),45859,In Person,BFA Group Exhibition,,3.0,ACT,T,06:00PM-08:50PM,G.Craig Hobbs,ART110,08/21/23-12/06/23,3,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ART 197 (Section 01),45685,Hybrid,BA Senior Project,,3.0,SEM,R,03:00PM-05:45PM,Richard Haley,,08/21/23-12/06/23,12,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.",2023,Fall
ART 198 (Section 01),44327,Hybrid,BFA Seminar,,3.0,SEM,R,12:00PM-02:45PM,Mel Day,,08/21/23-12/06/23,0,,2023,Fall
ART 198 (Section 03),46863,Hybrid,BFA Seminar,,3.0,SEM,T,03:00PM-05:50PM,Lance Fung,,08/21/23-12/06/23,0,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.",2023,Fall
ART 199 (Section 01),41439,Hybrid,BFA Project,,3.0,SUP,TBA,TBA,Valerie Mendoza,,08/21/23-12/06/23,6,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ART 199 (Section 02),45934,Hybrid,BFA Project,,3.0,SUP,TBA,TBA,Binh Danh,,08/21/23-12/06/23,5,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
ART 199 (Section 03),46193,Hybrid,BFA Project,,3.0,SUP,TBA,TBA,Adam Shiverdecker,,08/21/23-12/06/23,9,,2023,Fall
ART 199 (Section 04),46813,Hybrid,BFA Project,,3.0,SUP,TBA,TBA,Shaun O'Dell,,08/21/23-12/06/23,5,,2023,Fall
ART 199 (Section 05),46814,Hybrid,BFA Project,,3.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,10,,2023,Fall
ART 2 (Section 80),40864,Fully Online,The Artist in Contemporary Culture,,3.0,SEM,TR,09:00AM-10:15AM,Michelle Wilson,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ART 2 (Section 81),40865,Fully Online,The Artist in Contemporary Culture,,3.0,SEM,TR,10:30AM-11:45AM,Michelle Wilson,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ART 2 (Section 82),41596,Fully Online,The Artist in Contemporary Culture,,3.0,SEM,MW,10:30AM-11:45AM,Lance Fung,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ART 2 (Section 83),50865,Fully Online,The Artist in Contemporary Culture,,3.0,SEM,TR,03:00PM-04:15PM,Christopher Cobillas-Ottinger,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ART 200W (Section 01),41754,In Person,Professional Writing in Contemporary Art,GWAR,3.0,SEM,T,09:00AM-11:45AM,Anthony Raynsford,ART110,08/21/23-12/06/23,2,,2023,Fall
ART 208 (Section 01),45795,In Person,Graduate Photography Critique,,3.0,SEM,T,06:00PM-08:50PM,Valerie Mendoza,IS219,08/21/23-12/06/23,6,,2023,Fall
ART 217 (Section 01),41442,Hybrid,Tutorials in Pictorial Arts,,3.0,LAB,TBA,TBA,Donald Feasel,,08/21/23-12/06/23,7,,2023,Fall
ART 217 (Section 02),44566,Hybrid,Tutorials in Pictorial Arts,,3.0,LAB,TBA,TBA,Irene Carvajal,,08/21/23-12/06/23,3,,2023,Fall
ART 217 (Section 03),44636,Hybrid,Tutorials in Pictorial Arts,,3.0,LAB,TBA,TBA,Shaun O'Dell,,08/21/23-12/06/23,4,,2023,Fall
ART 219 (Section 01),41443,Hybrid,Tutorials in Spatial Art,,3.0,LAB,TBA,TBA,Lynn Dau,,08/21/23-12/06/23,19,,2023,Fall
ART 219 (Section 02),44567,Hybrid,Tutorials in Spatial Art,,3.0,LAB,TBA,TBA,Adam Shiverdecker,,08/21/23-12/06/23,18,,2023,Fall
ART 219 (Section 03),44568,Hybrid,Tutorials in Spatial Art,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,20,,2023,Fall
ART 219 (Section 04),47408,Hybrid,Tutorials in Spatial Art,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,5,HYBRID - NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.,2023,Fall
ART 219 (Section 05),47424,Hybrid,Tutorials in Spatial Art,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,4,HYBRID - NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.,2023,Fall
ART 220 (Section 01),41444,Hybrid,Tutorials in Digital Media Art,,3.0,LAB,TBA,TBA,Andrew Blanton,,08/21/23-12/06/23,9,,2023,Fall
ART 220 (Section 02),44569,Hybrid,Tutorials in Digital Media Art,,3.0,LAB,TBA,TBA,Rhonda Holberton,,08/21/23-12/06/23,8,,2023,Fall
ART 220 (Section 03),47040,Hybrid,Tutorials in Digital Media Art,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,10,,2023,Fall
ART 220 (Section 04),47412,Hybrid,Tutorials in Digital Media Art,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,5,HYBRID - NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.,2023,Fall
ART 220 (Section 05),47414,Hybrid,Tutorials in Digital Media Art,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,5,HYBRID - NO designated day/time online meetings (TBA) with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.,2023,Fall
ART 222 (Section 01),41445,Hybrid,Tutorials in Photography,,3.0,LAB,TBA,TBA,Binh Danh,,08/21/23-12/06/23,3,,2023,Fall
ART 222 (Section 02),44570,Hybrid,Tutorials in Photography,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,5,,2023,Fall
ART 222 (Section 03),44571,Hybrid,Tutorials in Photography,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,5,,2023,Fall
ART 222 (Section 04),44572,Hybrid,Tutorials in Photography,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,5,,2023,Fall
ART 222 (Section 05),44656,Hybrid,Tutorials in Photography,,3.0,LAB,TBA,TBA,Staff,,08/21/23-12/06/23,5,,2023,Fall
ART 24 (Section 01),42277,In Person,Drawing I,,3.0,ACT,MW,08:00AM-10:50AM,Laamsha Young,ART312,08/21/23-12/06/23,1,,2023,Fall
ART 24 (Section 02),42278,In Person,Drawing I,,3.0,ACT,MW,12:00PM-02:50PM,Carla Fisher Schwartz,ART312,08/21/23-12/06/23,0,,2023,Fall
ART 24 (Section 03),42279,In Person,Drawing I,,3.0,ACT,TR,12:00PM-02:50PM,Erik Friedman,ART304,08/21/23-12/06/23,0,,2023,Fall
ART 24 (Section 05),46799,In Person,Drawing I,,3.0,ACT,TR,03:00PM-05:50PM,Emanuela Sintamarian,ART304,08/21/23-12/06/23,0,,2023,Fall
ART 25 (Section 01),44323,In Person,Expressive Drawing,,3.0,ACT,TR,12:00PM-02:50PM,Shaun O'Dell,ART312,08/21/23-12/06/23,1,PV - Prerequisite courses required. See course description.,2023,Fall
ART 26 (Section 01),42280,In Person,Drawing II,,3.0,ACT,TR,06:00PM-08:50PM,Donald Feasel,ART304,08/21/23-12/06/23,0,PV - Prerequisite courses required. See course description.,2023,Fall
ART 260 (Section 01),41446,Hybrid,Special Tutorials in Art,,3.0,LAB,TBA,TBA,Irene Carvajal,,08/21/23-12/06/23,4,,2023,Fall
ART 260 (Section 02),44573,Hybrid,Special Tutorials in Art,,3.0,LAB,TBA,TBA,David Bayus,,08/21/23-12/06/23,4,,2023,Fall
ART 260 (Section 03),44574,Hybrid,Special Tutorials in Art,,3.0,LAB,TBA,TBA,Erik Friedman,,08/21/23-12/06/23,4,,2023,Fall
ART 260 (Section 04),44575,Hybrid,Special Tutorials in Art,,3.0,LAB,TBA,TBA,Lynn Dau,,08/21/23-12/06/23,4,,2023,Fall
ART 260 (Section 05),44576,Hybrid,Special Tutorials in Art,,3.0,LAB,TBA,TBA,Steve Davis,,08/21/23-12/06/23,4,,2023,Fall
ART 260 (Section 06),44637,Hybrid,Special Tutorials in Art,,3.0,LAB,TBA,TBA,Richard Haley,,08/21/23-12/06/23,4,,2023,Fall
