Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
TBA,Midori Ishida / Midori Ishida,ONLINE,,,,,,,,,,,,2023,Fall
JPN 102B (Section 01),45294,Hybrid,Local and Minority Cultures in Japan,GE: V,3.0,LEC,W,,,,,,,2023,Fall
TBA,W,,,,,,,,,,,,,2023,Fall
TBA,Yasue Yanai / Yasue Yanai,HB405,,,,,,,,,,,,2023,Fall
JPN 103 (Section 01),48681,Hybrid,Japanese Ideography and Calligraphy,,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Yasue Yanai / Yasue Yanai,BBC205,,,,,,,,,,,,2023,Fall
JPN 107 (Section 80),50175,Fully Online,Japanese for Business Professionals,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Michiko Uryu / Michiko Uryu,ONLINE,,,,,,,,,,,,2023,Fall
JPN 110 (Section 80),50174,Fully Online,Japanese Linguistics,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Michiko Uryu / Michiko Uryu,ONLINE,,,,,,,,,,,,2023,Fall
JPN 1A (Section 01),41933,In Person,Elementary Japanese,GE: C2,4.0,LEC,MWF,12:00PM-01:10PM,Y Shimazu,BBC203,08/21/23-12/06/23,0,,2023,Fall
JPN 1A (Section 02),41934,In Person,Elementary Japanese,GE: C2,4.0,LEC,MWF,01:30PM-02:40PM,Y Shimazu,BBC203,08/21/23-12/06/23,0,,2023,Fall
JPN 1A (Section 03),41935,In Person,Elementary Japanese,GE: C2,4.0,LEC,MW,03:00PM-04:40PM,Manami Iwata,BBC203,08/21/23-12/06/23,3,,2023,Fall
JPN 1A (Section 04),46724,In Person,Elementary Japanese,GE: C2,4.0,LEC,MWF,10:30AM-11:40AM,Midori Ishida,BBC203,08/21/23-12/06/23,2,,2023,Fall
JPN 1A (Section 05),46723,Hybrid,Elementary Japanese,GE: C2,4.0,LEC,TR,10:30AM-12:10PM,Mayu Loffgren,,08/21/23-12/06/23,4,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.",2023,Fall
JPN 1A (Section 06),45290,In Person,Elementary Japanese,GE: C2,4.0,LEC,MWF,09:00AM-10:10AM,Kaoru Hollin,BBC125,08/21/23-12/06/23,1,,2023,Fall
JPN 1B (Section 01),45291,In Person,Elementary Japanese,GE: C2,4.0,LEC,MW,10:30AM-12:10PM,Kaoru Hollin,BBC125,08/21/23-12/06/23,4,,2023,Fall
JPN 1B (Section 02),45292,Hybrid,Elementary Japanese,GE: C2,4.0,LEC,TR,10:30AM-12:10PM,Manami Iwata,,08/21/23-12/06/23,21,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus.",2023,Fall
JPN 25A (Section 01),45293,In Person,Intermediate Japanese,GE: C2,4.0,LEC,MW,12:00PM-01:40PM,Manami Iwata,ENG403,08/21/23-12/06/23,9,,2023,Fall
JPN 25B (Section 01),49293,In Person,Intermediate Japanese,GE: C2,4.0,LEC,MW,01:30PM-03:10PM,Mayu Loffgren,BBC223,08/21/23-12/06/23,19,,2023,Fall
JS 10 (Section 02),44491,In Person,Introduction to Justice Studies,,3.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Stephen Morewitz,CL226,,,,,,,,,,,,2023,Fall
JS 10 (Section 04),49966,In Person,Introduction to Justice Studies,,3.0,LEC,TR,12:00PM-01:15PM,Dallas Augustine,ENG331,08/21/23-12/06/23,0,,2023,Fall
JS 100W (Section 02),41722,In Person,Writing Workshop,WID,3.0,SEM,MW,04:30PM-05:45PM,Susie Rivera,MH523,08/21/23-12/06/23,3,,2023,Fall
JS 100W (Section 03),42407,In Person,Writing Workshop,WID,3.0,SEM,TR,09:00AM-10:15AM,Greg Woods,HGH225,08/21/23-12/06/23,1,,2023,Fall
JS 100W (Section 04),47136,In Person,Writing Workshop,WID,3.0,SEM,TR,01:30PM-02:45PM,Harold Peterson,MH520,08/21/23-12/06/23,0,,2023,Fall
JS 100W (Section 05),42848,In Person,Writing Workshop,WID,3.0,SEM,T,03:00PM-05:45PM,Michael Vallerga,DMH359,08/21/23-12/06/23,0,,2023,Fall
JS 100W (Section 06),50418,In Person,Writing Workshop,WID,3.0,SEM,MW,03:00PM-04:15PM,Dennis Estrada,CL218,08/21/23-12/06/23,4,,2023,Fall
JS 100W (Section 80),47529,Fully Online,Writing Workshop,WID,3.0,SEM,TBA,TBA,Sheree Martinek,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 100W (Section 81),43102,Fully Online,Writing Workshop,WID,3.0,SEM,TBA,TBA,Yue Yuan,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 101 (Section 01),43395,In Person,Critical Issues and Ideas in Justice,,3.0,LEC,MW,01:30PM-02:45PM,Stephen Morewitz,DMH234,08/21/23-12/06/23,20,PB - Prereq - Upper division standing.,2023,Fall
JS 101 (Section 02),43083,In Person,Critical Issues and Ideas in Justice,,3.0,LEC,TR,07:30AM-08:45AM,Dina Kameda,MH523,08/21/23-12/06/23,28,PB - Prereq - Upper division standing.,2023,Fall
JS 101 (Section 80),43014,Fully Online,Critical Issues and Ideas in Justice,,3.0,LEC,TBA,TBA,Roni Abusaad,ONLINE,08/21/23-12/06/23,0,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
JS 101 (Section 81),47540,Fully Online,Critical Issues and Ideas in Justice,,3.0,LEC,TBA,TBA,Dina Kameda,ONLINE,08/21/23-12/06/23,1,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
JS 102 (Section 80),43591,Fully Online,Police and Society,,3.0,LEC,TBA,TBA,Greg Woods,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
JS 103 (Section 01),49332,In Person,Courts and Society,,3.0,LEC,TR,10:30AM-11:45AM,Carlos Singh,MH523,08/21/23-12/06/23,2,,2023,Fall
JS 103 (Section 80),44419,Fully Online,Courts and Society,,3.0,LEC,TBA,TBA,Harold Peterson,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 104 (Section 01),47557,In Person,Penal Politics a Institutions,,3.0,LEC,TR,09:00AM-10:15AM,Justin Strong,CL224,08/21/23-12/06/23,2,,2023,Fall
JS 107 (Section 80),41902,Fully Online,Justice Management and Ethics,,3.0,LEC,TBA,TBA,Natalie Birthelmer,ONLINE,08/21/23-12/06/23,2,,2023,Fall
PB - Prereq - Upper division standing.,,,,,,,,,,,,,,2023,Fall
JS 114 (Section 01),42411,In Person,Research Methods in Justice Studies,,3.0,LEC,MW,03:00PM-04:15PM,Aubria Jefferson,HGH225,08/21/23-12/06/23,0,,2023,Fall
JS 114 (Section 02),43363,In Person,Research Methods in Justice Studies,,3.0,LEC,TR,09:00AM-10:15AM,Dina Kameda,MH523,08/21/23-12/06/23,2,,2023,Fall
JS 114 (Section 80),43439,Fully Online,Research Methods in Justice Studies,,3.0,LEC,TBA,TBA,Yue Yuan,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 114 (Section 81),42394,Fully Online,Research Methods in Justice Studies,,3.0,LEC,TBA,TBA,Dennis Estrada,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 117 (Section 01),46840,In Person,Qualitative Research Methods,,3.0,LEC,TR,01:30PM-02:45PM,Dina Kameda,MH222,08/21/23-12/06/23,4,,2023,Fall
JS 117 (Section 80),43685,Fully Online,Qualitative Research Methods,,3.0,LEC,TBA,TBA,Allison Martin,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 12 (Section 80),47559,Fully Online,Introduction to Legal Studies,,3.0,LEC,TBA,TBA,Greg Woods,ONLINE,08/21/23-12/06/23,7,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 121 (Section 01),47560,In Person,Media and Justice,,3.0,LEC,TR,12:00PM-01:15PM,Kevin Lynch,MH523,08/21/23-12/06/23,26,,2023,Fall
JS 121 (Section 80),45151,Fully Online,Media and Justice,,3.0,LEC,TBA,TBA,Sang Kil,ONLINE,08/21/23-12/06/23,19,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 122 (Section 01),47561,In Person,Drugs and Society,,3.0,LEC,MW,03:00PM-04:15PM,Susie Rivera,MH523,08/21/23-12/06/23,8,,2023,Fall
JS 122 (Section 80),45167,Fully Online,Drugs and Society,,3.0,LEC,TBA,TBA,Susie Rivera,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 123 (Section 80),42852,Fully Online,"Terrorism, Intelligence, and Security",,3.0,LEC,TBA,TBA,Greg Woods,ONLINE,08/21/23-12/06/23,4,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 128 (Section 80),42372,Fully Online,"Punishment, Culture and Society",,3.0,LEC,TBA,TBA,Brandon Miller,ONLINE,08/21/23-12/06/23,3,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 129 (Section 01),46912,In Person,International Crime and Deviance,,3.0,LEC,MW,01:30PM-02:45PM,Heather So,HGH116,08/21/23-12/06/23,21,,2023,Fall
JS 130 (Section 80),45181,Fully Online,Sexuality a Justice,,3.0,LEC,TBA,TBA,Grace Howard,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 132 (Section 01),42373,In Person,"Race, Gender, Inequality and the Law",GE: S,3.0,LEC,MW,01:30PM-02:45PM,Joseph Disalvo,HGH225,08/21/23-12/06/23,1,,2023,Fall
JS 132 (Section 02),43410,In Person,"Race, Gender, Inequality and the Law",GE: S,3.0,LEC,TR,07:30AM-08:45AM,Harold Peterson,MH520,08/21/23-12/06/23,10,,2023,Fall
JS 132 (Section 80),42457,Fully Online,"Race, Gender, Inequality and the Law",GE: S,3.0,LEC,TBA,TBA,Sarah Caligiuri,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 132 (Section 81),43072,Fully Online,"Race, Gender, Inequality and the Law",GE: S,3.0,LEC,TBA,TBA,Andrew Perera,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 136 (Section 80),45259,Fully Online,Family and Community Violence,GE: S,3.0,LEC,TBA,TBA,Virginia Montelongo,ONLINE,08/21/23-12/06/23,8,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 140 (Section 01),44051,In Person,Record Clearance Project,,3.0,LEC,TR,01:30PM-02:45PM,Margaret Stevenson,MH324,08/21/23-12/06/23,0,,2023,Fall
JS 140 (Section 02),45260,In Person,Record Clearance Project,,3.0,LEC,TR,01:30PM-02:45PM,Margaret Stevenson,MH324,08/21/23-12/06/23,0,,2023,Fall
JS 141 (Section 01),47588,In Person,Record Clearance Project Representation,,3.0,SUP,TR,03:00PM-04:15PM,Margaret Stevenson,SH411,08/21/23-12/06/23,1,,2023,Fall
JS 142 (Section 01),48741,In Person,Record Clearance Project - Advanced Study and Community Involvement,,3.0,SUP,TR,04:30PM-05:45PM,Staff,,08/21/23-12/06/23,10,,2023,Fall
JS 142 (Section 02),49972,In Person,Record Clearance Project - Advanced Study and Community Involvement,,3.0,SUP,TR,03:00PM-04:15PM,Michael Hoosier,SH411,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
JS 143 (Section 01),41437,In Person,Criminal Evidence and Procedure,,3.0,LEC,TR,09:00AM-10:15AM,Harold Peterson,MH520,08/21/23-12/06/23,10,P1 - Prereq - 100W.,2023,Fall
JS 144 (Section 01),44053,In Person,Criminal Law,,3.0,LEC,TR,12:00PM-01:15PM,Harold Peterson,MH520,08/21/23-12/06/23,5,,2023,Fall
JS 145 (Section 01),44599,In Person,White Collar Crime,,3.0,LEC,TR,01:30PM-02:45PM,Greg Woods,DMH227,08/21/23-12/06/23,31,,2023,Fall
JS 145 (Section 80),45261,Fully Online,White Collar Crime,,3.0,LEC,TBA,TBA,Megan Schlegel,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 15 (Section 01),47596,In Person,Introductory Statistics in Justice Studies,GE: B4,3.0,LEC,F,10:30AM-01:15PM,Michael Vallerga,MH523,08/21/23-12/06/23,0,,2023,Fall
JS 15 (Section 80),43746,Fully Online,Introductory Statistics in Justice Studies,GE: B4,3.0,LEC,TBA,TBA,Michael Vallerga,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
JS 150 (Section 80),45262,Fully Online,Gender and Crime,,3.0,LEC,TBA,TBA,Allison Martin,ONLINE,08/21/23-12/06/23,3,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
