Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
CS 100W (Section 04),50975,In Person,Technical Writing Workshop,WID,3.0,SEM,TR,01:30PM-02:45PM,Gregory Tomlinson,SH314,08/21/23-12/06/23,0,,2023,Fall
CS 100W (Section 80),40773,Fully Online,Technical Writing Workshop,WID,3.0,SEM,MW,09:00AM-10:15AM,Debra Caires,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 100W (Section 81),40774,Fully Online,Technical Writing Workshop,WID,3.0,SEM,MW,10:30AM-11:45AM,Debra Caires,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 100W (Section 82),40775,Fully Online,Technical Writing Workshop,WID,3.0,SEM,TR,09:00AM-10:15AM,Debra Caires,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 100W (Section 83),42014,Fully Online,Technical Writing Workshop,WID,3.0,SEM,TR,06:00PM-07:15PM,Debra Caires,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 1022AS (Section 03),50526,In Person,Support Course for CS 22A,,1.0,ACT,F,01:00PM-02:50PM,Nguyen Mai Anh Do,SCI311,08/21/23-12/06/23,9,,2023,Fall
CS 108 (Section 01),49710,In Person,Introduction to Game Studies,,3.0,LEC,MW,06:00PM-07:15PM,James Morgan,ART135,08/21/23-12/06/23,11,,2023,Fall
CS 108 (Section 80),49711,Fully Online,Introduction to Game Studies,,3.0,LEC,F,12:30PM-03:15PM,James Morgan,ONLINE,08/21/23-12/06/23,19,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 116A (Section 01),48099,In Person,Introduction to Computer Graphics,,3.0,SEM,TR,12:00PM-01:15PM,Kevin Smith,DH450,08/21/23-12/06/23,8,,2023,Fall
CS 122 (Section 01),42582,Hybrid,Advanced Programming with Python,,3.0,SEM,MW,01:30PM-02:45PM,01:30PM-02:45PM,Mike Wood / Mike Wood,SCI311,08/21/23-12/06/23,1,HYBRID - 2 meetings patterns: (1) designated In Person with day/time meetings; and (2) designated online with day/time meetings. May utilize Canvas. More info at sjsu.edu/ecampus.,2023,Fall
CS 123A (Section 01),48118,In Person,Bioinformatics I,,3.0,SEM,TR,10:30AM-11:45AM,Leonard Wesley,MH233,08/21/23-12/06/23,21,,2023,Fall
CS 123A (Section 02),48119,In Person,Bioinformatics I,,3.0,SEM,TR,12:00PM-01:15PM,Leonard Wesley,MH233,08/21/23-12/06/23,20,,2023,Fall
CS 123B (Section 01),48121,In Person,Bioinformatics II,,3.0,SEM,TR,09:00AM-10:15AM,Philip Heller,MH422,08/21/23-12/06/23,24,,2023,Fall
CS 131 (Section 01),48124,In Person,Processing Big Data: Tools and Techniques,,3.0,LEC,MW,01:30PM-02:45PM,Genya Ishigaki,MH225,08/21/23-12/06/23,0,,2023,Fall
CS 131 (Section 02),50900,In Person,Processing Big Data: Tools and Techniques,,3.0,LEC,MW,04:30PM-05:45PM,Ashish Khanchandani,MH323,08/21/23-12/06/23,4,,2023,Fall
CS 131 (Section 80),45320,Fully Online,Processing Big Data: Tools and Techniques,,3.0,LEC,TR,03:00PM-04:15PM,William Andreopoulos,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 133 (Section 02),50750,In Person,Introduction to Data Visualization,,3.0,LEC,TR,10:30AM-11:45AM,Hannah Debaets,MH422,08/21/23-12/06/23,10,,2023,Fall
CS 134 (Section 01),48155,In Person,Computer Game Design and Programming,,3.0,SEM,TR,03:00PM-04:15PM,Kevin Smith,DH450,08/21/23-12/06/23,4,,2023,Fall
CS 136 (Section 01),48156,In Person,Introduction to Computer Vision,,3.0,LEC,MW,10:30AM-11:45AM,Nada Attar,MH222,08/21/23-12/06/23,17,,2023,Fall
CS 143M (Section 01),49525,In Person,Numerical Analysis and Scientific Computing,,3.0,LEC,MW,09:00AM-10:15AM,Mohammad Saleem,MH320,08/21/23-12/06/23,32,,2023,Fall
CS 143M (Section 02),49526,In Person,Numerical Analysis and Scientific Computing,,3.0,LEC,TR,09:00AM-10:15AM,Mohammad Saleem,MH323,08/21/23-12/06/23,27,,2023,Fall
CS 144 (Section 01),43265,In Person,Advanced C++ Programming,,3.0,LEC,TR,06:00PM-07:15PM,Dominic Abucejo,MH222,08/21/23-12/06/23,22,,2023,Fall
CS 146 (Section 01),48128,In Person,Data Structures and Algorithms,,3.0,LEC,MW,12:00PM-01:15PM,Nada Attar,MH222,08/21/23-12/06/23,4,,2023,Fall
CS 146 (Section 03),42637,In Person,Data Structures and Algorithms,,3.0,LEC,MW,01:30PM-02:45PM,Vidya Rangasayee,ENG303,08/21/23-12/06/23,0,,2023,Fall
CS 146 (Section 04),42639,In Person,Data Structures and Algorithms,,3.0,LEC,MW,09:00AM-10:15AM,David Taylor,MH223,08/21/23-12/06/23,0,,2023,Fall
CS 146 (Section 05),42640,In Person,Data Structures and Algorithms,,3.0,LEC,MW,10:30AM-11:45AM,David Taylor,MH223,08/21/23-12/06/23,2,,2023,Fall
CS 146 (Section 06),43058,In Person,Data Structures and Algorithms,,3.0,LEC,MW,12:00PM-01:15PM,David Taylor,MH223,08/21/23-12/06/23,0,,2023,Fall
CS 146 (Section 07),50373,In Person,Data Structures and Algorithms,,3.0,LEC,TR,01:30PM-02:45PM,Tahereh Arabghalizi,MH322,08/21/23-12/06/23,0,,2023,Fall
CS 146 (Section 08),50878,In Person,Data Structures and Algorithms,,3.0,LEC,MW,01:30PM-02:45PM,Tahereh Arabghalizi,DMH208,08/21/23-12/06/23,0,,2023,Fall
CS 146 (Section 09),50879,In Person,Data Structures and Algorithms,,3.0,LEC,MW,03:00PM-04:15PM,Tahereh Arabghalizi,DMH226B,08/21/23-12/06/23,0,,2023,Fall
CS 146 (Section 10),50935,In Person,Data Structures and Algorithms,,3.0,LEC,MW,06:00PM-07:15PM,Doug Case,MH225,08/21/23-12/06/23,1,,2023,Fall
CS 147 (Section 01),50901,In Person,Computer Architecture,,3.0,SEM,MW,10:30AM-11:45AM,Faramarz Mortezaie,DMH357,08/21/23-12/06/23,0,,2023,Fall
CS 147 (Section 80),41454,Fully Online,Computer Architecture,,3.0,SEM,TR,01:30PM-02:45PM,Chung-Wen Tsao,ONLINE,08/21/23-12/06/23,10,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 149 (Section 01),42583,In Person,Operating Systems,,3.0,SEM,TR,07:30AM-08:45AM,Faramarz Mortezaie,BBC204,08/21/23-12/06/23,69,,2023,Fall
CS 149 (Section 02),42584,In Person,Operating Systems,,3.0,SEM,MW,12:00PM-01:15PM,William Andreopoulos,BBC204,08/21/23-12/06/23,2,,2023,Fall
CS 151 (Section 01),50374,In Person,Object-Oriented Design,,3.0,SEM,TR,01:30PM-02:45PM,Toshi Bhat,MH422,08/21/23-12/06/23,3,,2023,Fall
CS 151 (Section 02),50375,In Person,Object-Oriented Design,,3.0,SEM,TR,09:00AM-10:15AM,Apoorva Mohite,MH223,08/21/23-12/06/23,3,,2023,Fall
CS 151 (Section 03),43037,In Person,Object-Oriented Design,,3.0,SEM,MW,03:00PM-04:15PM,Ahmad Yazdankhah,DH450,08/21/23-12/06/23,0,,2023,Fall
CS 151 (Section 04),48166,In Person,Object-Oriented Design,,3.0,SEM,MW,04:30PM-05:45PM,Ahmad Yazdankhah,DH450,08/21/23-12/06/23,0,,2023,Fall
CS 151 (Section 06),46173,In Person,Object-Oriented Design,,3.0,SEM,TR,10:30AM-11:45AM,Deep Shah,CL238,08/21/23-12/06/23,0,,2023,Fall
CS 151 (Section 07),50917,In Person,Object-Oriented Design,,3.0,SEM,MW,09:00AM-10:15AM,Nidhi Zare,DH450,08/21/23-12/06/23,21,,2023,Fall
CS 151 (Section 08),50918,In Person,Object-Oriented Design,,3.0,SEM,TR,04:30PM-05:45PM,Anant Shukla,MH422,08/21/23-12/06/23,17,,2023,Fall
CS 151 (Section 80),44029,Fully Online,Object-Oriented Design,,3.0,SEM,TR,06:00PM-07:15PM,Ahmad Yazdankhah,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 152 (Section 01),48393,In Person,Programming Paradigms,,3.0,LEC,MW,10:30AM-11:45AM,Thomas Austin,MH422,08/21/23-12/06/23,0,,2023,Fall
CS 152 (Section 02),48394,In Person,Programming Paradigms,,3.0,LEC,TR,03:00PM-04:15PM,Rula Khayrallah,MH222,08/21/23-12/06/23,7,,2023,Fall
CS 152 (Section 03),48395,In Person,Programming Paradigms,,3.0,LEC,MW,03:00PM-04:15PM,Saptarshi Sengupta,MH223,08/21/23-12/06/23,0,,2023,Fall
CS 152 (Section 80),48397,Fully Online,Programming Paradigms,,3.0,LEC,TR,09:00AM-10:15AM,Tazmina Sharmin,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 153 (Section 01),48399,In Person,Concepts of Compiler Design,,3.0,LEC,MW,04:30PM-05:45PM,Ron Mak,MH422,08/21/23-12/06/23,11,,2023,Fall
CS 154 (Section 01),48400,In Person,Formal Languages and Computability,,3.0,SEM,MW,10:30AM-11:45AM,Chung-Wen Tsao,SCI311,08/21/23-12/06/23,12,,2023,Fall
CS 154 (Section 02),48402,In Person,Formal Languages and Computability,,3.0,SEM,TR,09:00AM-10:15AM,Yan Chen,SCI311,08/21/23-12/06/23,0,,2023,Fall
CS 154 (Section 03),48403,In Person,Formal Languages and Computability,,3.0,SEM,TR,10:30AM-11:45AM,Yan Chen,SCI311,08/21/23-12/06/23,1,,2023,Fall
CS 154 (Section 80),48401,Fully Online,Formal Languages and Computability,,3.0,SEM,TR,04:30PM-05:45PM,Ahmad Yazdankhah,ONLINE,08/21/23-12/06/23,3,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
CS 155 (Section 01),48404,In Person,Introduction to the Design and Analysis of Algorithms,,3.0,SEM,MW,01:30PM-02:45PM,Peter Mcglaughlin,MH223,08/21/23-12/06/23,14,,2023,Fall
CS 156 (Section 01),48405,In Person,Introduction to Artificial Intelligence,,3.0,LEC,TR,10:30AM-11:45AM,Rula Khayrallah,MH225,08/21/23-12/06/23,2,,2023,Fall
CS 156 (Section 02),48406,In Person,Introduction to Artificial Intelligence,,3.0,LEC,TR,03:00PM-04:15PM,Leonard Wesley,MH233,08/21/23-12/06/23,11,,2023,Fall
CS 156 (Section 03),48407,In Person,Introduction to Artificial Intelligence,,3.0,LEC,TR,09:00AM-10:15AM,Sayma Akther,SH435,08/21/23-12/06/23,4,,2023,Fall
CS 157A (Section 01),42626,In Person,Introduction to Database Management Systems,,3.0,SEM,MW,09:00AM-10:15AM,Jahan Ghofraniha,WSQ109,08/21/23-12/06/23,40,,2023,Fall
CS 157A (Section 02),42627,In Person,Introduction to Database Management Systems,,3.0,SEM,TR,04:30PM-05:45PM,Ching-Seh Wu,MH225,08/21/23-12/06/23,0,,2023,Fall
CS 157A (Section 03),42628,In Person,Introduction to Database Management Systems,,3.0,SEM,MW,03:00PM-04:15PM,Christopher Pollett,MH225,08/21/23-12/06/23,0,,2023,Fall
CS 157A (Section 04),48410,In Person,Introduction to Database Management Systems,,3.0,SEM,MW,04:30PM-05:45PM,Nidhi Zare,MH225,08/21/23-12/06/23,2,,2023,Fall
CS 158A (Section 80),44237,Fully Online,Computer Networks,,3.0,LEC,MW,06:00PM-07:15PM,Paul Nguyen,ONLINE,08/21/23-12/06/23,36,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
