Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
PHIL 186 (Section 02),48226,In Person,Professional and Business Ethics,GE: S,3.0,LEC,MW,09:00AM-10:15AM,David Mcreynolds,BBC222,08/21/23-12/06/23,39,,2023,Fall
PHIL 186 (Section 03),48227,In Person,Professional and Business Ethics,GE: S,3.0,LEC,MW,10:30AM-11:45AM,Michael Jordan,MH324,08/21/23-12/06/23,40,,2023,Fall
PHIL 186 (Section 04),48228,In Person,Professional and Business Ethics,GE: S,3.0,LEC,MW,12:00PM-01:15PM,Andrew Delunas,MH324,08/21/23-12/06/23,46,,2023,Fall
PHIL 186 (Section 05),48229,In Person,Professional and Business Ethics,GE: S,3.0,LEC,MW,01:30PM-02:45PM,Michael Jordan,MH324,08/21/23-12/06/23,37,,2023,Fall
PHIL 186 (Section 06),48230,In Person,Professional and Business Ethics,GE: S,3.0,LEC,MW,03:00PM-04:15PM,Michael Jordan,MH324,08/21/23-12/06/23,34,,2023,Fall
PHIL 186 (Section 07),48231,In Person,Professional and Business Ethics,GE: S,3.0,LEC,MW,04:30PM-05:45PM,Andrew Delunas,MH324,08/21/23-12/06/23,42,,2023,Fall
PHIL 186 (Section 08),48232,In Person,Professional and Business Ethics,GE: S,3.0,LEC,TR,07:30AM-08:45AM,David Mcreynolds,MH324,08/21/23-12/06/23,39,,2023,Fall
PHIL 186 (Section 09),48233,In Person,Professional and Business Ethics,GE: S,3.0,LEC,TR,09:00AM-10:15AM,Krupa Patel,MH324,08/21/23-12/06/23,40,,2023,Fall
PHIL 186 (Section 10),48234,In Person,Professional and Business Ethics,GE: S,3.0,LEC,TR,10:30AM-11:45AM,Krupa Patel,MH324,08/21/23-12/06/23,37,,2023,Fall
PHIL 186 (Section 11),48235,In Person,Professional and Business Ethics,GE: S,3.0,LEC,TR,12:00PM-01:15PM,Carlos Sanchez,MH324,08/21/23-12/06/23,39,,2023,Fall
PHIL 186 (Section 13),48237,In Person,Professional and Business Ethics,GE: S,3.0,LEC,TR,03:00PM-04:15PM,Krupa Patel,MH324,08/21/23-12/06/23,43,,2023,Fall
PHIL 186 (Section 14),48238,In Person,Professional and Business Ethics,GE: S,3.0,LEC,TR,04:30PM-05:45PM,Kyle Hertsch,MH324,08/21/23-12/06/23,50,,2023,Fall
PHIL 186 (Section 15),48239,In Person,Professional and Business Ethics,GE: S,3.0,LEC,R,06:00PM-08:45PM,Kyle Hertsch,MH324,08/21/23-12/06/23,34,,2023,Fall
PHIL 186 (Section 16),48240,In Person,Professional and Business Ethics,GE: S,3.0,LEC,F,09:30AM-12:15PM,John Wilhelmsson,BBC222,08/21/23-12/06/23,37,,2023,Fall
PHIL 186 (Section 80),48242,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Carlos Sanchez,ONLINE,08/21/23-12/06/23,25,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 81),48243,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Timothy Johnston,ONLINE,08/21/23-12/06/23,36,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 82),48244,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Timothy Johnston,ONLINE,08/21/23-12/06/23,42,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 83),48245,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Trevor Gullion,ONLINE,08/21/23-12/06/23,37,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 84),48246,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Trevor Gullion,ONLINE,08/21/23-12/06/23,34,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 85),48247,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Janet Giddings,ONLINE,08/21/23-12/06/23,37,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 86),48248,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Javier Cardoza-Kon,ONLINE,08/21/23-12/06/23,36,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 87),48249,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Elizabeth Sonnier,ONLINE,08/21/23-12/06/23,43,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 88),48250,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Lisa Bernasconi,ONLINE,08/21/23-12/06/23,32,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 89),48251,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Lisa Bernasconi,ONLINE,08/21/23-12/06/23,37,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 186 (Section 90),51088,Fully Online,Professional and Business Ethics,GE: S,3.0,LEC,TBA,TBA,Javier Cardoza-Kon,ONLINE,08/21/23-12/06/23,43,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 190 (Section 01),44927,In Person,Seminar in Philosophical Classics,,3.0,SEM,W,06:00PM-08:45PM,Jordan Liz,SH241,08/21/23-12/06/23,11,,2023,Fall
PHIL 290 (Section 01),43665,In Person,Advanced Seminar in a Selected Philosopher or Tradition,GWAR,3.0,SEM,R,06:00PM-08:45PM,Jason Aleksander,SH241,08/21/23-12/06/23,14,,2023,Fall
PHIL 293 (Section 01),48211,In Person,Advanced Seminar in Logical Theory,,3.0,SEM,T,06:00PM-08:45PM,Noah Friedman-Biglin,SH241,08/21/23-12/06/23,7,,2023,Fall
PHIL 298 (Section 80),41268,Fully Online,Special Studies,,1.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 298 (Section 81),41587,Fully Online,Special Studies,,1.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 298 (Section 82),41588,Fully Online,Special Studies,,2.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 298 (Section 83),43103,Fully Online,Special Studies,,3.0,SUP,TBA,TBA,Janet Giddings,ONLINE,08/21/23-12/06/23,4,,2023,Fall
PHIL 298 (Section 84),43125,Fully Online,Special Studies,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 298 (Section 85),43799,Fully Online,Special Studies,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 298 (Section 86),43800,Fully Online,Special Studies,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 299 (Section 80),41269,Fully Online,Master's Thesis,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 299 (Section 81),42748,Fully Online,Master's Thesis,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 299 (Section 82),42749,Fully Online,Master's Thesis,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/23-12/06/23,5,,2023,Fall
PHIL 57 (Section 01),40725,In Person,Logic and Critical Reasoning,GE: A3,3.0,SEM,MW,01:30PM-02:45PM,Harlan Mcghan,BBC222,08/21/23-12/06/23,2,,2023,Fall
PHIL 57 (Section 02),40805,In Person,Logic and Critical Reasoning,GE: A3,3.0,SEM,MW,03:00PM-04:15PM,Harlan Mcghan,BBC222,08/21/23-12/06/23,4,,2023,Fall
PHIL 57 (Section 03),43658,In Person,Logic and Critical Reasoning,GE: A3,3.0,SEM,TR,12:00PM-01:15PM,Casey Smith,SH241,08/21/23-12/06/23,0,,2023,Fall
PHIL 57 (Section 04),43659,In Person,Logic and Critical Reasoning,GE: A3,3.0,SEM,TR,01:30PM-02:45PM,Nathan Osborne,DMH208,08/21/23-12/06/23,0,,2023,Fall
PHIL 57 (Section 05),43660,In Person,Logic and Critical Reasoning,GE: A3,3.0,SEM,TR,03:00PM-04:15PM,Casey Smith,DMH208,08/21/23-12/06/23,0,,2023,Fall
PHIL 57 (Section 06),48120,In Person,Logic and Critical Reasoning,GE: A3,3.0,SEM,F,12:30PM-03:15PM,Casey Smith,DMH208,08/21/23-12/06/23,4,,2023,Fall
PHIL 57 (Section 80),43661,Fully Online,Logic and Critical Reasoning,GE: A3,3.0,SEM,W,,,,,,,2023,Fall
TBA,W,,,,,,,,,,,,,2023,Fall
TBA,Krupa Patel / Krupa Patel,ONLINE,,,,,,,,,,,,2023,Fall
PHIL 57 (Section 81),43828,Fully Online,Logic and Critical Reasoning,GE: A3,3.0,SEM,W,,,,,,,2023,Fall
TBA,W,,,,,,,,,,,,,2023,Fall
TBA,Krupa Patel / Krupa Patel,ONLINE,,,,,,,,,,,,2023,Fall
PHIL 61 (Section 01),40148,In Person,Moral Issues,GE: C2,3.0,LEC,MW,12:00PM-01:15PM,Nathan Osborne,DMH208,08/21/23-12/06/23,0,,2023,Fall
PHIL 61 (Section 02),40149,In Person,Moral Issues,GE: C2,3.0,LEC,MW,01:30PM-02:45PM,Raymond Noriega,SH241,08/21/23-12/06/23,0,,2023,Fall
PHIL 61 (Section 03),48129,In Person,Moral Issues,GE: C2,3.0,LEC,MW,03:00PM-04:15PM,Nathan Osborne,DMH208,08/21/23-12/06/23,2,,2023,Fall
PHIL 61 (Section 04),40661,In Person,Moral Issues,GE: C2,3.0,LEC,TR,10:30AM-11:45AM,Raymond Noriega,DMH149B,08/21/23-12/06/23,0,,2023,Fall
PHIL 61 (Section 05),40662,In Person,Moral Issues,GE: C2,3.0,LEC,TR,12:00PM-01:15PM,Iman Roohnavaz,DMH149B,08/21/23-12/06/23,1,,2023,Fall
PHIL 61 (Section 06),48132,In Person,Moral Issues,GE: C2,3.0,LEC,TR,03:00PM-04:15PM,Iman Roohnavaz,BBC222,08/21/23-12/06/23,3,,2023,Fall
PHIL 61 (Section 07),48133,In Person,Moral Issues,GE: C2,3.0,LEC,F,12:30PM-03:15PM,Raymond Noriega,SH241,08/21/23-12/06/23,0,,2023,Fall
PHIL 61 (Section 80),40730,Fully Online,Moral Issues,GE: C2,3.0,LEC,TBA,TBA,Fern Alberts,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 61 (Section 81),44746,Fully Online,Moral Issues,GE: C2,3.0,LEC,TBA,TBA,Janet Giddings,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
PHIL 66 (Section 01),40606,In Person,Introduction to Aesthetics,GE: C1,3.0,LEC,MW,10:30AM-11:45AM,Thomas Leddy,BBC222,08/21/23-12/06/23,0,,2023,Fall
PHIL 66 (Section 02),44276,In Person,Introduction to Aesthetics,GE: C1,3.0,LEC,MW,12:00PM-01:15PM,Thomas Leddy,BBC222,08/21/23-12/06/23,2,,2023,Fall
PHIL 66 (Section 03),48150,In Person,Introduction to Aesthetics,GE: C1,3.0,LEC,TR,10:30AM-11:45AM,Iman Roohnavaz,BBC222,08/21/23-12/06/23,0,,2023,Fall
PHIL 66 (Section 04),48152,In Person,Introduction to Aesthetics,GE: C1,3.0,LEC,TR,01:30PM-02:45PM,Iman Roohnavaz,DMH149B,08/21/23-12/06/23,2,,2023,Fall
