Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
TBA,F,,,,,,,,,,,,,2023,Fall
TBA,Patrick Tam,,,,,,,,,,,,,2023,Fall
ISE 201 (Section 80),45141,Fully Online,Math Foundations for Decision and Data Sciences,,3.0,LEC,R,06:00PM-08:45PM,Shilpa Gupta,ONLINE,08/21/23-12/06/23,8,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ISE 203 (Section 80),45258,Fully Online,Agile Systems Engineering,,3.0,LEC,F,09:00AM-11:45AM,Joseph Barjis,ONLINE,08/21/23-12/06/23,13,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ISE 210 (Section 01),45142,In Person,Human Factors/Ergonomics,,3.0,SEM,T,06:00PM-08:45PM,Gaojian Huang,ENG341,08/21/23-12/06/23,7,,2023,Fall
ISE 212 (Section 01),47568,In Person,Human Factors Experiments,GWAR,3.0,SEM,R,06:00PM-08:45PM,Anil Kumar,ENG329,08/21/23-12/06/23,15,,2023,Fall
ISE 217 (Section 02),50208,In Person,Human Computer Interaction,,3.0,SEM,R,06:00PM-08:45PM,Abbas Moallem,BBC103,08/21/23-12/06/23,16,,2023,Fall
ISE 217 (Section 81),50516,Fully Online,Human Computer Interaction,,3.0,SEM,W,06:00PM-08:45PM,Abbas Moallem,ONLINE,08/21/23-12/06/23,49,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ISE 220 (Section 02),50031,In Person,Interaction Design II,,3.0,LEC,M,03:00PM-05:45PM,Daniel Rosenberg,BBC225,08/21/23-12/06/23,26,,2023,Fall
ISE 222 (Section 80),45194,Fully Online,Adv Sys Engr,,3.0,SEM,W,06:00PM-08:45PM,Ramesh Srinivasan,ONLINE,08/21/23-12/06/23,12,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
