Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
MUSC 152 (Section 02),44433,In Person,ENS: Opera Theater,,1.0,ACT,MW,02:00PM-03:50PM,Tara Branham,MUS176,08/21/23-12/06/23,8,,2023,Fall
MUSC 153 (Section 01),40134,In Person,ENS: University Symphony Orchestra,,1.0,ACT,TR,01:30PM-03:20PM,Fred Cohen,MUS176,08/21/23-12/06/23,15,RA - Requires consent of instructor.,2023,Fall
MUSC 154 (Section 01),40135,In Person,ENS: Symphonic Band,,1.0,ACT,TR,03:30PM-05:20PM,Craig Mckenzie,MUS176,08/21/23-12/06/23,44,RA - Requires consent of instructor.,2023,Fall
MUSC 155 (Section 01),40885,In Person,Wind Ensemble,,1.0,ACT,MW,12:00PM-01:50PM,Craig Mckenzie,MUS176,08/21/23-12/06/23,2,RA - Requires consent of instructor.,2023,Fall
MUSC 156 (Section 02),46718,In Person,ENS: Spartan Marching Band,,1.0,ACT,MWF,03:30PM-05:45PM,Craig Mckenzie,OFFCAMPUS,08/21/23-12/06/23,18,RC - Requires department release of permission number.,2023,Fall
MUSC 157 (Section 01),40136,In Person,ENS: Jazz Orchestra,,1.0,ACT,TR,01:30PM-03:20PM,Aaron Lington,MUS182,08/21/23-12/06/23,14,RA - Requires consent of instructor.,2023,Fall
MUSC 159 (Section 01),40217,In Person,ENS: Afro-Latin Jazz Ensemble,,1.0,ACT,MW,12:00PM-01:50PM,Jeffrey Lewis,MUS186,08/21/23-12/06/23,6,RA - Requires consent of instructor.,2023,Fall
MUSC 160A (Section 01),40559,In Person,ENS: Choraliers,,1.0,ACT,TR,01:30PM-03:20PM,Jeffrey Benson,MUS150,08/21/23-12/06/23,2,RA - Requires consent of instructor.,2023,Fall
MUSC 160C (Section 03),43595,In Person,ENS: Chamber Music,,1.0,ACT,TBA,TBA,Michael Hernandez,,08/21/23-12/06/23,8,RA - Requires consent of instructor.,2023,Fall
MUSC 160C (Section 04),43088,In Person,ENS: Chamber Music,,1.0,ACT,TBA,TBA,Catalina Barraza,,08/21/23-12/06/23,9,RA - Requires consent of instructor.,2023,Fall
MUSC 160C (Section 05),46751,In Person,ENS: Chamber Music,,1.0,ACT,TBA,TBA,Yueh Chou,,08/21/23-12/06/23,3,,2023,Fall
MUSC 160C (Section 06),46827,In Person,ENS: Chamber Music,,1.0,ACT,TBA,TBA,Ray Furuta,,08/21/23-12/06/23,10,,2023,Fall
MUSC 160C (Section 07),46979,In Person,ENS: Chamber Music,,1.0,ACT,M,02:00PM-03:30PM,Caitlyn Smith Franklin,OFFCAMPUS,08/21/23-12/06/23,9,,2023,Fall
MUSC 160E (Section 02),43598,In Person,ENS: Jazz Singers,,1.0,ACT,T,06:00PM-08:00PM,Andrew Hathaway,MUS182,08/21/23-12/06/23,10,RA - Requires consent of instructor.,2023,Fall
MUSC 160F (Section 01),40736,In Person,ENS: Small Jazz Ensembles,,1.0,ACT,TBA,TBA,Jason Lewis,,08/21/23-12/06/23,5,RA - Requires consent of instructor.,2023,Fall
MUSC 160F (Section 03),41737,In Person,ENS: Small Jazz Ensembles,,1.0,ACT,TBA,TBA,Jonathan Dryden,,08/21/23-12/06/23,7,RA - Requires consent of instructor.,2023,Fall
MUSC 160H (Section 01),42204,In Person,ENS: Percussion Ensemble,,1.0,ACT,T,06:00PM-07:50PM,Divesh Karamchandani,MUS176,08/21/23-12/06/23,10,RA - Requires consent of instructor.,2023,Fall
MUSC 160J (Section 03),43771,In Person,ENS: String Ensemble,,1.0,ACT,R,03:30PM-05:20PM,Catalina Barraza,MUS160,08/21/23-12/06/23,8,,2023,Fall
MUSC 160K (Section 01),40934,In Person,ENS: Brass Ensemble,,1.0,ACT,TBA,TBA,John Freeman,,08/21/23-12/06/23,9,RA - Requires consent of instructor.,2023,Fall
MUSC 160K (Section 02),42024,In Person,ENS: Brass Ensemble,,1.0,ACT,F,10:30AM-12:20PM,Thomas Hornig,MUS150,08/21/23-12/06/23,2,RA - Requires consent of instructor.,2023,Fall
MUSC 160L (Section 01),40737,In Person,Woodwind Ensemble,,1.0,ACT,TBA,TBA,Ray Furuta,,08/21/23-12/06/23,7,RA - Requires consent of instructor.,2023,Fall
MUSC 160L (Section 02),51030,In Person,Woodwind Ensemble,,1.0,ACT,TBA,TBA,Steve Sanchez,,08/21/23-12/06/23,2,,2023,Fall
MUSC 160M (Section 01),40137,In Person,ENS: Saxophone Ensemble,,1.0,ACT,T,07:00PM-09:00PM,Michael Hernandez,MUS150,08/21/23-12/06/23,8,RA - Requires consent of instructor.,2023,Fall
MUSC 160O (Section 01),40883,In Person,Trombone Ensemble,,1.0,ACT,F,08:30AM-10:20AM,Thomas Hornig,MUS150,08/21/23-12/06/23,7,RA - Requires consent of instructor.,2023,Fall
MUSC 161 (Section 01),40638,In Person,REP: Styles and Interpretation of Opera I,,1.0,ACT,TBA,TBA,Simona Snitkovskaya,,08/21/23-12/06/23,6,RA - Requires consent of instructor.,2023,Fall
MUSC 163 (Section 01),40812,In Person,REP: Styles and Interpretation of Opera II,,1.0,ACT,TBA,TBA,Simona Snitkovskaya,,08/21/23-12/06/23,13,RA - Requires consent of instructor.,2023,Fall
MUSC 167 (Section 01),40138,In Person,Electro-Acoustic Music I,,3.0,SEM,W,03:30PM-06:15PM,Christopher Luna-Mega,MUS226,08/21/23-12/06/23,4,RA - Requires consent of instructor.,2023,Fall
MUSC 170A (Section 01),40273,In Person,Fundamentals of Sound Recording,,3.0,SEM,M,07:00PM-09:45PM,Lucas Schwyter,MUS124,08/21/23-12/06/23,7,,2023,Fall
MUSC 170B (Section 01),43870,In Person,Intermediate Sound Recording,,3.0,SEM,W,07:00PM-09:45PM,Lucas Schwyter,MUS124,08/21/23-12/06/23,4,,2023,Fall
MUSC 172 (Section 01),49397,Hybrid,The Arts in U.S. Society,GE: S,3.0,LEC,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Liz Linden / Liz Linden,DMH226B,,,,,,,,,,,,2023,Fall
MUSC 172 (Section 81),49398,Fully Online,The Arts in U.S. Society,GE: S,3.0,LEC,W,,,,,,,2023,Fall
TBA,W,,,,,,,,,,,,,2023,Fall
TBA,Liz Linden / Liz Linden,ONLINE,,,,,,,,,,,,2023,Fall
MUSC 173 (Section 80),49404,Fully Online,Thinking About Contemporary World Arts,GE: V,3.0,LEC,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Liz Linden / Liz Linden,ONLINE,,,,,,,,,,,,2023,Fall
MUSC 182 (Section 01),40139,In Person,Senior Project,,1.0,ACT,TBA,TBA,Fred Cohen,,08/21/23-12/06/23,0,,2023,Fall
PD - Prereq - Senior standing.,,,,,,,,,,,,,,2023,Fall
MUSC 19 (Section 60),48932,In Person,Music in World Cultures,GE: C1,3.0,LEC,M,06:00PM-08:45PM,Robin Sacolick,MUS161,08/21/23-12/06/23,25,,2023,Fall
MUSC 19 (Section 61),48933,In Person,Music in World Cultures,GE: C1,3.0,LEC,W,06:00PM-08:45PM,Robin Sacolick,MUS161,08/21/23-12/06/23,18,,2023,Fall
MUSC 19 (Section 62),48962,Fully Online,Music in World Cultures,GE: C1,3.0,LEC,TBA,TBA,Timothy Harris,ONLINE,08/21/23-12/06/23,25,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
MUSC 190A (Section 01),44692,In Person,Honors Project,,1.0,SUP,TBA,TBA,Fred Cohen,,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
MUSC 1A (Section 60),40127,In Person,Music Systems IA,,2.0,SEM,MW,09:30AM-10:20AM,Brian Ciach,MUS210,08/21/23-12/06/23,0,,2023,Fall
MUSC 1B (Section 60),40128,In Person,Music Systems IB,,1.0,ACT,MW,10:30AM-11:20AM,Brian Ciach,MUS210,08/21/23-12/06/23,0,,2023,Fall
MUSC 200 (Section 01),41710,In Person,Methods of Music Research a Writing,GWAR,3.0,SEM,M,04:00PM-06:30PM,Paul Ellison,MUS108,08/21/23-12/06/23,9,,2023,Fall
MUSC 203 (Section 01),41711,In Person,Seminar in Style a Performance Practices,,3.0,SEM,W,04:00PM-06:30PM,Erica Buurman,MUS108,08/21/23-12/06/23,7,,2023,Fall
MUSC 220 (Section 01),44088,In Person,Seminar in Advanced Conducting,,3.0,SEM,TBA,TBA,Corie Brown,,08/21/23-12/06/23,9,,2023,Fall
MUSC 235 (Section 02),44562,In Person,Graduate Woodwind Lessons: Secondary,,1.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
MUSC 239 (Section 01),44040,In Person,Graduate Jazz Lessons: Secondary,,1.0,SUP,TBA,TBA,Aaron Lington,,08/21/23-12/06/23,1,,2023,Fall
MUSC 250A (Section 01),41976,In Person,ENS: Graduate Concert Choir,,1.0,SUP,MW,12:00PM-01:50PM,Corie Brown,MUS150,08/21/23-12/06/23,12,,2023,Fall
MUSC 251 (Section 03),44431,In Person,ENS: Graduate University Chorales,,1.0,ACT,MW,02:00PM-02:50PM,Jeffrey Benson,MUS182,08/21/23-12/06/23,8,,2023,Fall
MUSC 251 (Section 04),44493,In Person,ENS: Graduate University Chorales,,1.0,ACT,TR,03:30PM-04:20PM,Corie Brown,MUS150,08/21/23-12/06/23,8,,2023,Fall
MUSC 252 (Section 02),44434,In Person,ENS: Graduate Opera Theater,,1.0,ACT,MW,02:00PM-03:50PM,Tara Branham,MUS176,08/21/23-12/06/23,3,,2023,Fall
MUSC 253 (Section 01),41977,In Person,ENS: Graduate University Symphony Orchestra,,1.0,ACT,TR,01:30PM-03:20PM,Fred Cohen,MUS176,08/21/23-12/06/23,1,,2023,Fall
MUSC 255 (Section 01),41978,In Person,ENS: Graduate Wind Ensemble,,1.0,ACT,MW,12:00PM-01:50PM,Craig Mckenzie,MUS176,08/21/23-12/06/23,0,RA - Requires consent of instructor.,2023,Fall
MUSC 259 (Section 01),41979,In Person,ENS: Graduate Latin Jazz Ensemble,,1.0,ACT,MW,12:00PM-01:50PM,Jeffrey Lewis,MUS186,08/21/23-12/06/23,0,RA - Requires consent of instructor.,2023,Fall
MUSC 25A (Section 60),43070,In Person,Piano Proficiency I,,1.0,ACT,MW,08:00AM-08:50AM,Namiq Sultanov,MUS266,08/21/23-12/06/23,2,,2023,Fall
MUSC 25A (Section 61),41954,In Person,Piano Proficiency I,,1.0,ACT,TR,08:00AM-08:50AM,Andrew Hathaway,MUS266,08/21/23-12/06/23,0,,2023,Fall
MUSC 25C (Section 01),41429,In Person,Piano Proficiency III,,1.0,ACT,MW,09:00AM-09:50AM,Namiq Sultanov,MUS266,08/21/23-12/06/23,8,,2023,Fall
MUSC 260A (Section 01),41975,In Person,ENS: Graduate Choraliers,,1.0,ACT,TR,01:30PM-03:20PM,Jeffrey Benson,MUS150,08/21/23-12/06/23,7,RA - Requires consent of instructor.,2023,Fall
MUSC 260C (Section 03),43596,In Person,ENS: Graduate Chamber Music,,1.0,ACT,TBA,TBA,Michael Hernandez,,08/21/23-12/06/23,4,RA - Requires consent of instructor.,2023,Fall
MUSC 260C (Section 04),43089,In Person,ENS: Graduate Chamber Music,,1.0,ACT,TBA,TBA,Catalina Barraza,,08/21/23-12/06/23,4,RA - Requires consent of instructor.,2023,Fall
MUSC 260C (Section 05),46752,In Person,ENS: Graduate Chamber Music,,1.0,ACT,TBA,TBA,Yueh Chou,,08/21/23-12/06/23,5,,2023,Fall
MUSC 260C (Section 06),46828,In Person,ENS: Graduate Chamber Music,,1.0,ACT,TBA,TBA,Ray Furuta,,08/21/23-12/06/23,8,,2023,Fall
MUSC 260C (Section 07),46980,In Person,ENS: Graduate Chamber Music,,1.0,ACT,M,02:00PM-03:30PM,Caitlyn Smith Franklin,OFFCAMPUS,08/21/23-12/06/23,8,,2023,Fall
MUSC 260F (Section 01),41981,In Person,ENS: Graduate Small Jazz Ensembles,,1.0,ACT,TBA,TBA,Jason Lewis,,08/21/23-12/06/23,0,RA - Requires consent of instructor.,2023,Fall
MUSC 260F (Section 03),41982,In Person,ENS: Graduate Small Jazz Ensembles,,1.0,ACT,TBA,TBA,Jonathan Dryden,,08/21/23-12/06/23,2,RA - Requires consent of instructor.,2023,Fall
MUSC 260H (Section 01),42209,In Person,ENS: Graduate Percussion Ensemble,,1.0,ACT,T,06:00PM-07:50PM,Divesh Karamchandani,MUS176,08/21/23-12/06/23,2,RA - Requires consent of instructor.,2023,Fall
MUSC 260J (Section 03),43772,In Person,ENS: Graduate String Ensemble,,1.0,ACT,R,03:30PM-05:20PM,Catalina Barraza,MUS160,08/21/23-12/06/23,3,,2023,Fall
MUSC 260K (Section 01),41984,In Person,ENS: Graduate Brass Ensemble,,1.0,ACT,TBA,TBA,John Freeman,,08/21/23-12/06/23,3,RA - Requires consent of instructor.,2023,Fall
MUSC 260K (Section 02),43181,In Person,ENS: Graduate Brass Ensemble,,1.0,ACT,F,10:30AM-12:20PM,Thomas Hornig,MUS150,08/21/23-12/06/23,1,RA - Requires consent of instructor.,2023,Fall
MUSC 260L (Section 01),41983,In Person,ENS: Graduate Woodwind Ensemble,,1.0,ACT,TBA,TBA,Ray Furuta,,08/21/23-12/06/23,1,RA - Requires consent of instructor.,2023,Fall
MUSC 260L (Section 02),51031,In Person,ENS: Graduate Woodwind Ensemble,,1.0,ACT,TBA,TBA,Steve Sanchez,,08/21/23-12/06/23,5,,2023,Fall
MUSC 260M (Section 01),41985,In Person,ENS: Graduate Saxophone Ensemble,,1.0,ACT,T,07:00PM-09:00PM,Michael Hernandez,MUS150,08/21/23-12/06/23,2,RA - Requires consent of instructor.,2023,Fall
MUSC 260O (Section 01),48951,In Person,ENS: Graduate Trombone Choir,,1.0,ACT,F,08:30AM-10:20AM,Thomas Hornig,MUS150,08/21/23-12/06/23,9,RA - Requires consent of instructor.,2023,Fall
MUSC 26A (Section 01),40269,In Person,Voice Fundamentals,,1.0,ACT,MW,08:00AM-08:50AM,Jennifer Barnett,MUS182,08/21/23-12/06/23,14,,2023,Fall
MUSC 27A (Section 02),42496,In Person,Fundamentals of Jazz Keyboard I,,1.0,ACT,MW,03:30PM-04:20PM,Jonathan Dryden,MUS266,08/21/23-12/06/23,11,,2023,Fall
MUSC 28 (Section 01),41687,In Person,Guitar Fundamentals,,1.0,ACT,R,06:00PM-07:50PM,Richard Vandivier,MUS150,08/21/23-12/06/23,13,,2023,Fall
MUSC 28 (Section 02),42188,In Person,Guitar Fundamentals,,1.0,ACT,F,01:30PM-03:20PM,Steven Lin,MUS150,08/21/23-12/06/23,13,,2023,Fall
MUSC 297 (Section 01),47264,In Person,Master's Recital or Composition,,1.0,SUP,TBA,TBA,Fred Cohen,,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
MUSC 298 (Section 02),42829,In Person,Special Study,,1.0,SUP,TBA,TBA,Catalina Barraza,,08/21/23-12/06/23,3,,2023,Fall
MUSC 34AX (Section 02),47411,In Person,Strings 1,,1.0,SUP,TBA,TBA,Steven Lin,,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
MUSC 34D (Section 02),46107,In Person,Strings 4,,2.0,SUP,TBA,TBA,Steven Lin,,08/21/23-12/06/23,3,,2023,Fall
MUSC 34D (Section 03),46108,In Person,Strings 4,,2.0,SUP,TBA,TBA,Bruce Moyer,,08/21/23-12/06/23,3,,2023,Fall
MUSC 34D (Section 04),46109,In Person,Strings 4,,2.0,SUP,TBA,TBA,Catalina Barraza,,08/21/23-12/06/23,2,,2023,Fall
MUSC 35A (Section 05),46110,In Person,Woodwinds 1,,2.0,SUP,TBA,TBA,Steve Sanchez,,08/21/23-12/06/23,2,,2023,Fall
