Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
HIST 15 (Section 10),46294,In Person,Essentials of U.S. History,GE: D+US1,3.0,LEC,MW,09:00AM-10:15AM,Caitlin Jeffrey,DMH150,08/21/23-12/06/23,1,,2023,Fall
HIST 15 (Section 11),46296,In Person,Essentials of U.S. History,GE: D+US1,3.0,LEC,MW,03:00PM-04:15PM,Caitlin Jeffrey,DMH150,08/21/23-12/06/23,1,,2023,Fall
HIST 15 (Section 80),44085,Fully Online,Essentials of U.S. History,GE: D+US1,3.0,LEC,TBA,TBA,Leslie Corona,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 15 (Section 81),47523,Fully Online,Essentials of U.S. History,GE: D+US1,3.0,LEC,TBA,TBA,Usiel Meraz Cerna,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 15 (Section 82),50961,Fully Online,Essentials of U.S. History,GE: D+US1,3.0,LEC,TBA,TBA,Katherine Chilton,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 155 (Section 01),45306,In Person,20th Century World,GE: V,3.0,LEC,MW,03:00PM-04:15PM,Allison Katsev,DMH163,08/21/23-12/06/23,15,,2023,Fall
HIST 170S (Section 80),43489,Fully Online,Topics in American History: American Identities and Institutions,GE: S+US1,3.0,LEC,TBA,TBA,Victor Rodriguez,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 170S (Section 81),45491,Fully Online,Topics in American History: American Identities and Institutions,GE: S+US1,3.0,LEC,TBA,TBA,Victor Rodriguez,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 170S (Section 82),45492,Fully Online,Topics in American History: American Identities and Institutions,GE: S+US1,3.0,LEC,TBA,TBA,Katherine Chilton,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 175 (Section 01),47639,In Person,"Inventing America, 1800-1860",,4.0,LEC,MW,,,,,,,2023,Fall
TBA,MW,,,,,,,,,,,,,2023,Fall
TBA,Libra Hilde,DMH167,,,,,,,,,,,,2023,Fall
HIST 181 (Section 01),46804,In Person,Advanced Topics in American History,,4.0,LEC,TR,,,,,,,2023,Fall
TBA,TR,,,,,,,,,,,,,2023,Fall
TBA,Alberto Garcia,DMH167,,,,,,,,,,,,2023,Fall
HIST 189A (Section 80),45494,Fully Online,California History to 1900,AI: US3,4.0,LEC,TBA,,,,,,,2023,Fall
TBA,TBA,,,,,,,,,,,,,2023,Fall
TBA,Glen Gendzel,ONLINE,,,,,,,,,,,,2023,Fall
HIST 1A (Section 01),45305,In Person,World History to 1500,GE: D,3.0,LEC,MW,10:30AM-11:45AM,Allison Katsev,DMH163,08/21/23-12/06/23,0,,2023,Fall
HIST 20A (Section 80),45489,Fully Online,History of the American People,AI: US1,3.0,LEC,TBA,TBA,Laura Guardino,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 20B (Section 80),45490,Fully Online,History of the American People,AI: US1,3.0,LEC,TBA,TBA,Laura Guardino,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HIST 210A (Section 01),47640,In Person,Advanced Colloquium United States History,,4.0,SEM,W,,,,,,,2023,Fall
TBA,W,,,,,,,,,,,,,2023,Fall
TBA,Katherine Chilton,DMH167,,,,,,,,,,,,2023,Fall
HIST 221 (Section 01),47641,In Person,Seminar in World History,GWAR,4.0,SEM,R,,,,,,,2023,Fall
TBA,R,,,,,,,,,,,,,2023,Fall
TBA,Alberto Garcia,DMH167,,,,,,,,,,,,2023,Fall
HIST 298 (Section 01),45340,Fully Online,Special Study,,2.0,SUP,M,06:00PM-08:45PM,Libra Hilde,ONLINE,08/21/23-12/06/23,2,,2023,Fall
HIST 50 (Section 01),45309,In Person,Historical Process: Understanding Historical Reasoning,GE: A3,3.0,SEM,W,06:00PM-08:45PM,Eric Narveson,DMH163,08/21/23-12/06/23,0,,2023,Fall
HIST 99 (Section 01),45325,Hybrid,History Fundamentals,,3.0,SEM,M,,,,,,,2023,Fall
TBA,M,,,,,,,,,,,,,2023,Fall
TBA,Katherine Chilton,DMH359,,,,,,,,,,,,2023,Fall
HPRF 260 (Section 01),49471,In Person,Multidisciplinary Health Promotion in Later Life,,3.0,SEM,T,06:00PM-08:45PM,Mi Zhou,CCB102,08/21/23-12/06/23,18,,2023,Fall
HSPM 1 (Section 01),44039,In Person,The Global Tourism a Hospitality Industry,,3.0,LEC,MW,01:30PM-02:45PM,Tsu-Hong Yen,IS227,08/21/23-12/06/23,3,,2023,Fall
HSPM 102 (Section 02),46950,In Person,Hotel a Lodging Operations,,3.0,LEC,MW,10:30AM-11:45AM,Terry Thompson,IS227,08/21/23-12/06/23,7,,2023,Fall
HSPM 11 (Section 80),44965,Fully Online,Restaurant Management,,3.0,LEC,MW,01:30PM-02:45PM,Jooyeon Ha,ONLINE,08/21/23-12/06/23,10,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HSPM 130 (Section 01),44967,In Person,Special Event Planning,,3.0,LEC,MW,09:00AM-10:15AM,Terry Thompson,IS227,08/21/23-12/06/23,1,,2023,Fall
HSPM 142 (Section 01),47475,In Person,Trade Show and Exhibition Management,,3.0,LEC,TR,12:00PM-01:15PM,Chris Bartunek,IS227,08/21/23-12/06/23,23,,2023,Fall
HSPM 148 (Section 01),41457,In Person,Wine Appreciation,,3.0,LEC,T,03:00PM-05:45PM,Adan Ocegueda,IS227,08/21/23-12/06/23,7,,2023,Fall
HSPM 148 (Section 02),41583,In Person,Wine Appreciation,,3.0,LEC,T,06:00PM-08:45PM,Adan Ocegueda,IS227,08/21/23-12/06/23,6,,2023,Fall
HSPM 148 (Section 03),41901,In Person,Wine Appreciation,,3.0,LEC,W,03:00PM-05:45PM,Adan Ocegueda,IS227,08/21/23-12/06/23,10,,2023,Fall
HSPM 148 (Section 04),44009,In Person,Wine Appreciation,,3.0,LEC,W,06:00PM-08:45PM,Adan Ocegueda,IS227,08/21/23-12/06/23,18,,2023,Fall
HSPM 149 (Section 01),42047,In Person,Beer Appreciation,,3.0,LEC,M,03:00PM-05:45PM,Joseph Dworak,IS227,08/21/23-12/06/23,12,,2023,Fall
HSPM 149 (Section 02),42434,In Person,Beer Appreciation,,3.0,LEC,R,03:00PM-05:45PM,Joseph Dworak,IS227,08/21/23-12/06/23,21,,2023,Fall
HSPM 154 (Section 80),44958,Fully Online,Revenue Management,,3.0,LEC,TR,09:00AM-10:15AM,Yinghua Huang,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HSPM 177 (Section 01),41202,In Person,Hospitality Service Management,,3.0,LEC,TR,01:30PM-02:45PM,Jooyeon Ha,IS227,08/21/23-12/06/23,30,,2023,Fall
HSPM 191 (Section 02),46801,Fully Online,"Hospitality, Tourism and Event Management Internship",,1.0,SUP,TBA,TBA,Tsu-Hong Yen,ONLINE,08/21/23-12/06/23,2,,2023,Fall
HSPM 191 (Section 80),49985,Fully Online,"Hospitality, Tourism and Event Management Internship",,3.0,SUP,TBA,TBA,Tsu-Hong Yen,ONLINE,08/21/23-12/06/23,8,,2023,Fall
HSPM 196Sec 80,50294,Fully Online,Sustainable Tourism and Hospitality Operations,,3.0,LEC,TBA,TBA,Faranak Memarzadeh,ONLINE,08/21/23-12/06/23,24,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HSPM 20 (Section 80),49489,Fully Online,Sanitation and Environmental Issues in the Hospitality Industry,,2.0,SEM,T,03:00PM-04:40PM,Todd Engstrom,ONLINE,08/21/23-12/06/23,33,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HSPM 20 (Section 81),49490,Fully Online,Sanitation and Environmental Issues in the Hospitality Industry,,2.0,SEM,W,03:00PM-04:40PM,Todd Engstrom,ONLINE,08/21/23-12/06/23,34,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HSPM 22 (Section 01),49491,In Person,Catering and Beverage Management,,3.0,LEC,R,03:00PM-04:40PM,Todd Engstrom,CCB122,08/21/23-12/06/23,19,,2023,Fall
HSPM 22 (Section 02),49492,In Person,Catering and Beverage Management,,0,LAB,R,04:45PM-07:30PM,Todd Engstrom,CCB122,08/21/23-12/06/23,19,,2023,Fall
HUM 100W (Section 01),47962,In Person,Writing in the Humanities a Interdisciplinary Arts,WID,3.0,SEM,MW,10:30AM-11:45AM,Erik Johnson,CL306,08/21/23-12/06/23,5,,2023,Fall
HUM 100W (Section 80),47963,Fully Online,Writing in the Humanities a Interdisciplinary Arts,WID,3.0,SEM,T,,,,,,,2023,Fall
TBA,T,,,,,,,,,,,,,2023,Fall
TBA,Rebecca Kling / Rebecca Kling,ONLINE,,,,,,,,,,,,2023,Fall
HUM 101 (Section 01),44284,In Person,Human Life: Let's Think About It,,3.0,LEC,MW,12:00PM-01:15PM,J. Todd Ormsbee,SH240,08/21/23-12/06/23,17,,2023,Fall
HUM 111 (Section 80),49678,Fully Online,Special Topics in Jewish Studies,,3.0,LEC,MW,12:00PM-01:15PM,Rokhl Kafrissen,ONLINE,08/21/23-12/06/23,27,Course Topic: Yiddish History and Culture FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HUM 114 (Section 80),47958,Fully Online,Legacy of Asia,GE: V,3.0,LEC,R,,,,,,,2023,Fall
TBA,R,,,,,,,,,,,,,2023,Fall
TBA,Mihwa Choi / Mihwa Choi,ONLINE,,,,,,,,,,,,2023,Fall
HUM 159 (Section 01),49365,In Person,Nature and World Cultures,GE: V,3.0,SEM,R,04:30PM-07:15PM,Sandra Brown,DMH226B,08/21/23-12/06/23,30,,2023,Fall
HUM 159 (Section 80),49367,Fully Online,Nature and World Cultures,GE: V,3.0,SEM,TBA,TBA,Todd Levasseur,ONLINE,08/21/23-12/06/23,26,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HUM 177A (Section 82),45955,Fully Online,"Advanced Honors in Integrated Science, Social Science, and Humanities",,6.0,LEC,TR,03:00PM-04:15PM,Cynthia Rostankowski,ONLINE,08/21/23-12/06/23,6,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HUM 177A (Section 83),45956,Fully Online,"Advanced Honors in Integrated Science, Social Science, and Humanities",,6.0,SEM,TR,04:30PM-05:45PM,Cynthia Rostankowski,ONLINE,08/21/23-12/06/23,6,,2023,Fall
HUM 179 (Section 80),49369,Fully Online,Issues in US Popular Culture,,3.0,SEM,R,,,,,,,2023,Fall
TBA,R,,,,,,,,,,,,,2023,Fall
TBA,Jorge Gonzalez / Jorge Gonzalez,ONLINE,,,,,,,,,,,,2023,Fall
HUM 180 (Section 01),41357,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Shannon Rose Riley,,08/21/23-12/06/23,1,,2023,Fall
HUM 180 (Section 02),41593,In Person,Individual Studies,,2.0,SUP,TBA,TBA,Shannon Rose Riley,,08/21/23-12/06/23,1,,2023,Fall
HUM 180 (Section 03),42187,In Person,Individual Studies,,3.0,SUP,TBA,TBA,Cynthia Rostankowski,,08/21/23-12/06/23,0,,2023,Fall
HUM 190 (Section 01),47960,In Person,Senior Seminar in Humanities,,3.0,SEM,M,03:00PM-05:45PM,Daniel Rivers,CL306,08/21/23-12/06/23,10,,2023,Fall
HUM 190 (Section 02),47961,In Person,Senior Seminar in Humanities,,3.0,SEM,W,03:00PM-05:45PM,Erik Johnson,CL306,08/21/23-12/06/23,13,,2023,Fall
HUM 191 (Section 80),49634,Fully Online,Religion in America,GE: S,3.0,LEC,TBA,TBA,Marianne Delaporte Kabir,ONLINE,08/21/23-12/06/23,14,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HUM 80 (Section 01),45407,In Person,Reading the World,GE: A3,3.0,LEC,MW,10:30AM-11:45AM,Kim Knight,CL243,08/21/23-12/06/23,2,,2023,Fall
HUM 80 (Section 80),45408,Fully Online,Reading the World,GE: A3,3.0,LEC,TR,04:30PM-05:45PM,Kim Knight,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HUM 90 (Section 01),49608,In Person,Bible History and Literature,GE: C2,3.0,LEC,MW,10:30AM-11:45AM,Todd Perreira,DMH226B,08/21/23-12/06/23,16,,2023,Fall
HUM 90 (Section 80),49609,Fully Online,Bible History and Literature,GE: C2,3.0,LEC,TBA,TBA,Marianne Delaporte Kabir,ONLINE,08/21/23-12/06/23,12,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
HUM 95 (Section 01),43867,In Person,Introduction to Digital Humanities,,3.0,SEM,W,03:00PM-05:45PM,Kim Knight,CL111,08/21/23-12/06/23,4,,2023,Fall
HUM 99 (Section 01),49614,In Person,"Death, Dying and Religions",GE: E,3.0,LEC,TR,09:00AM-10:15AM,Todd Perreira,DMH226B,08/21/23-12/06/23,11,,2023,Fall
HUM 99 (Section 80),49615,Fully Online,"Death, Dying and Religions",GE: E,3.0,LEC,MW,01:30PM-02:45PM,Todd Perreira,ONLINE,08/21/23-12/06/23,20,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
