Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
PHYS 51 (Section 05),41046,In Person,General Physics II: Electricity and Magnetism,GE: B1+B3,4,LEC,TR,12:00PM-01:15PM,Olenka Hubickyj,SCI142,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 11),41050,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,09:00AM-11:50AM,Paul Houck,SCI241,08/21/23-12/06/23,1,2023,Fall
PHYS 51 (Section 12),41051,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,12:00PM-02:50PM,Paul Houck,SCI241,08/21/23-12/06/23,1,2023,Fall
PHYS 51 (Section 13),41052,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,12:00PM-02:50PM,Toby Stuckey,SCI251,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 14),41053,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,03:00PM-05:50PM,Austin Karwowski,SCI241,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 15),41054,In Person,General Physics II: Electricity and Magnetism,,0,LAB,M,03:00PM-05:50PM,Toby Stuckey,SCI251,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 16),41055,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,12:00PM-02:50PM,Steven Morgan,SCI251,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 17),41056,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,03:00PM-05:50PM,Austin Karwowski,SCI241,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 18),41057,In Person,General Physics II: Electricity and Magnetism,,0,LAB,T,03:00PM-05:50PM,Steven Morgan,SCI251,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 19),41058,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,09:00AM-11:50AM,Vakini Santhanakrishnan,SCI241,08/21/23-12/06/23,1,2023,Fall
PHYS 51 (Section 20),46029,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,12:00PM-02:50PM,Vakini Santhanakrishnan,SCI241,08/21/23-12/06/23,2,2023,Fall
PHYS 51 (Section 21),41059,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,12:00PM-02:50PM,Neil Switz,SCI251,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 22),41060,In Person,General Physics II: Electricity and Magnetism,,0,LAB,W,03:00PM-05:50PM,Kenneth Wharton,SCI241,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 23),41061,In Person,General Physics II: Electricity and Magnetism,,0,LAB,R,09:00AM-11:50AM,Vakini Santhanakrishnan,SCI241,08/21/23-12/06/23,0,2023,Fall
PHYS 51 (Section 24),41062,In Person,General Physics II: Electricity and Magnetism,,0,LAB,R,09:00AM-11:50AM,Steven Morgan,SCI251,08/21/23-12/06/23,4,2023,Fall
PHYS 51 (Section 25),44228,In Person,General Physics II: Electricity and Magnetism,,0,LAB,R,03:00PM-05:50PM,Vakini Santhanakrishnan,SCI241,08/21/23-12/06/23,1,2023,Fall
PHYS 51 (Section 26),43355,In Person,General Physics II: Electricity and Magnetism,,0,LAB,R,03:00PM-05:50PM,Steven Morgan,SCI251,08/21/23-12/06/23,4,2023,Fall
PHYS 51 (Section 27),44229,In Person,General Physics II: Electricity and Magnetism,,0,LAB,F,09:00AM-11:50AM,Kashi Nath,SCI251,08/21/23-12/06/23,1,2023,Fall
PHYS 51 (Section 28),46030,In Person,General Physics II: Electricity and Magnetism,,0,LAB,F,09:00AM-11:50AM,Paul Houck,SCI241,08/21/23-12/06/23,6,2023,Fall
PHYS 51 (Section 29),46031,In Person,General Physics II: Electricity and Magnetism,,0,LAB,F,12:00PM-02:50PM,Paul Houck,SCI241,08/21/23-12/06/23,3,2023,Fall
PHYS 52 (Section 01),41345,In Person,"General Physics III: Waves, Light, Heat",GE: B1+B3,4,LEC,TR,04:30PM-05:45PM,Brianne Gutmann,SCI142,08/21/23-12/06/23,22,2023,Fall
PHYS 52 (Section 11),40156,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,M,12:00PM-02:50PM,Logan O'Brien,SCI133,08/21/23-12/06/23,1,2023,Fall
PHYS 52 (Section 12),40161,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,T,09:00AM-11:50AM,Ramen Bahuguna,SCI133,08/21/23-12/06/23,1,2023,Fall
PHYS 52 (Section 13),40157,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,T,12:00PM-02:50PM,Ramen Bahuguna,SCI133,08/21/23-12/06/23,0,2023,Fall
PHYS 52 (Section 14),43358,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,W,12:00PM-02:50PM,Kashi Nath,SCI133,08/21/23-12/06/23,0,2023,Fall
PHYS 52 (Section 15),46035,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,R,12:00PM-02:50PM,Vakini Santhanakrishnan,SCI133,08/21/23-12/06/23,0,2023,Fall
PHYS 52 (Section 17),44232,In Person,"General Physics III: Waves, Light, Heat",,0,LAB,F,12:00PM-02:50PM,Logan O'Brien,SCI133,08/21/23-12/06/23,0,2023,Fall
