Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
ENGL 1A (Section 66),47723,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Mostafa Jalal,CL316,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 67),47724,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Raina Levesque,DMH347,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 68),45642,Fully Online,First Year Writing,GE: A2,3.0,LEC,F,09:30AM-12:15PM,Amanda Smith,ONLINE,08/19/22-12/06/22,1,2022,Fall
ENGL 1A (Section 69),47726,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Ryan Smith,SH411,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 70),45643,In Person,First Year Writing,GE: A2,3.0,LEC,TR,01:30PM-02:45PM,Lilly Chen,SH348,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 71),45644,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Amber Sylva,CL225B,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 72),45645,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Ume Ali,BBC221,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 74),45647,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Ume Ali,BBC221,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 75),45648,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Lilly Chen,SH348,08/19/22-12/06/22,1,2022,Fall
ENGL 1A (Section 76),45649,In Person,First Year Writing,GE: A2,3.0,LEC,TR,01:30PM-02:45PM,Mostafa Jalal,CL316,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 77),45650,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Ume Ali,SH413,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 78),45651,Fully Online,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Rachel Turner,ONLINE,08/19/22-12/06/22,1,2022,Fall
ENGL 1A (Section 79),45652,Hybrid,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Anne Walker,BBC124,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 80),47746,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Helen Meservey,CL225B,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 81),46100,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,David Coad,SH413,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 82),47747,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Andrew Mcclure,CL225A,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 83),49808,Fully Online,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Daniel Hendel De La O,ONLINE,08/19/22-12/06/22,1,2022,Fall
ENGL 1A (Section 84),47748,Fully Online,First Year Writing,GE: A2,3.0,LEC,TR,03:00PM-04:15PM,Colton Saylor,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 85),46689,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Raina Levesque,CL218,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 86),46690,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Mostafa Jalal,BBC122,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 88),46961,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,David Coad,DMH231,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 89),47223,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Amanda Shipman,CL225B,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 90),47251,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Ryan Smith,CL316,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 91),47253,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Christopher Dizon,BBC128,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 92),47254,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Victoria Thorp,SH348,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 93),47307,Fully Online,First Year Writing,GE: A2,3.0,LEC,W,06:00PM-08:45PM,Anne Walker,ONLINE,08/19/22-12/06/22,1,2022,Fall
ENGL 1A (Section 94),47398,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Nalana La Framboise,SH348,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 95),47435,In Person,First Year Writing,GE: A2,3.0,LEC,TR,01:30PM-02:45PM,Amanda Smith,SH411,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 96),49624,Fully Online,First Year Writing,GE: A2,3.0,LEC,MW,07:30AM-08:45AM,Daniel Hendel De La O,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGL 1A (Section 97),49625,Fully Online,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Daniel Hendel De La O,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGL 1B (Section 02),41638,Hybrid,Argument and Analysis,GE: C2,3.0,LEC,MW,04:30PM-05:45PM,Avantiak Rohatgi,CL318,08/19/22-12/06/22,1,2022,Fall
ENGL 1B (Section 03),42664,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TR,07:30AM-08:45AM,Colton Saylor,ONLINE,08/19/22-12/06/22,1,2022,Fall
ENGL 1B (Section 05),47776,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,07:30AM-08:45AM,Peter O'Sullivan,BBC121,08/19/22-12/06/22,0,2022,Fall
ENGL 1B (Section 06),47786,Hybrid,Argument and Analysis,GE: C2,3.0,LEC,MW,12:00PM-01:15PM,Avantiak Rohatgi,CL318,08/19/22-12/06/22,2,2022,Fall
ENGL 1B (Section 08),47788,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,09:00AM-10:15AM,Joseph Navarro,BBC122,08/19/22-12/06/22,2,2022,Fall
ENGL 1B (Section 10),41885,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,09:00AM-10:15AM,Peter O'Sullivan,BBC121,08/19/22-12/06/22,0,2022,Fall
ENGL 1B (Section 11),42998,Hybrid,Argument and Analysis,GE: C2,3.0,LEC,M,12:00PM-01:15PM,Avantiak Rohatgi,CL316,08/19/22-12/06/22,0,2022,Fall
ENGL 1B (Section 12),45576,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,F,09:30AM-12:15PM,Colton Saylor,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGL 1B (Section 13),50824,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,T,06:00PM-08:45PM,Zehlia Babaci-Wilhite,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGL 1B (Section 14),50825,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,R,06:00PM-08:45PM,Zehlia Babaci-Wilhite,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGL 1B (Section 15),50826,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TR,04:30PM-05:45PM,Joseph Navarro,ONLINE,08/19/22-12/06/22,2,2022,Fall
ENGL 1B (Section 16),50827,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TR,03:00PM-04:15PM,Peter O'Sullivan,ONLINE,08/19/22-12/06/22,1,2022,Fall
ENGL 1B (Section 17),51382,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Sherri Harvey,ONLINE,08/19/22-12/06/22,2,2022,Fall
ENGL 1B (Section 18),51410,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Sherri Harvey,ONLINE,08/19/22-12/06/22,3,2022,Fall
ENGR 10 (Section 01),41214,In Person,Introduction to Engineering,GE: E,3.0,SEM,MW,12:00PM-12:50PM,Jack Warecki,MD101,08/19/22-12/06/22,91,2022,Fall
ENGR 10 (Section 02),41472,In Person,Introduction to Engineering,GE: E,3.0,SEM,MW,03:00PM-03:50PM,Kourosh Youssefi,MD101,08/19/22-12/06/22,114,2022,Fall
ENGR 10 (Section 03),41944,In Person,Introduction to Engineering,,0,LAB,T,09:00AM-11:45AM,Smita Duorah,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 04),41216,In Person,Introduction to Engineering,,0,LAB,T,09:00AM-11:45AM,Spoorthy Ananthaiah,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 05),41220,In Person,Introduction to Engineering,,0,LAB,T,12:00PM-02:45PM,Glenn Friedman,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 06),41221,In Person,Introduction to Engineering,,0,LAB,T,12:00PM-02:45PM,Vasuda Bhatia,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 07),41224,In Person,Introduction to Engineering,,0,LAB,T,03:00PM-05:45PM,Ahmed Banafa,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 08),41225,In Person,Introduction to Engineering,,0,LAB,T,03:00PM-05:45PM,Glenn Friedman,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 09),41226,In Person,Introduction to Engineering,,0,LAB,T,06:00PM-08:45PM,Steven Sepka,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 10),41227,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Smita Duorah,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 11),41235,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Farshid Marbouti,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 12),41236,In Person,Introduction to Engineering,,0,LAB,W,04:00PM-06:45PM,Saied Rafati,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 13),41237,In Person,Introduction to Engineering,,0,LAB,W,04:00PM-06:45PM,Javier Valencia,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 14),46943,In Person,Introduction to Engineering,,0,LAB,R,09:00AM-11:45AM,Jane Huynh,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 15),41243,In Person,Introduction to Engineering,,0,LAB,R,09:00AM-11:45AM,Spoorthy Ananthaiah,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 16),41244,In Person,Introduction to Engineering,,0,LAB,R,12:00PM-02:45PM,Vasuda Bhatia,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 17),46944,In Person,Introduction to Engineering,,0,LAB,R,12:00PM-02:45PM,Jane Huynh,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 18),41245,In Person,Introduction to Engineering,,0,LAB,R,03:00PM-05:45PM,Vasuda Bhatia,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 19),46945,In Person,Introduction to Engineering,,0,LAB,R,03:00PM-05:45PM,Javier Valencia,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 20),41945,In Person,Introduction to Engineering,,0,LAB,R,06:00PM-08:45PM,Javier Valencia,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 21),41260,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Saied Rafati,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 22),41261,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Smita Duorah,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 23),41262,In Person,Introduction to Engineering,,0,LAB,F,12:30PM-03:10PM,Spoorthy Ananthaiah,ENG391,08/19/22-12/06/22,0,2022,Fall
ENGR 10 (Section 24),44865,In Person,Introduction to Engineering,,0,LAB,F,12:30PM-03:10PM,Kourosh Youssefi,ENG393,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 01),44029,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,07:30AM-08:20AM,Gil Zamora,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 02),44028,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,08:20AM-09:20AM,Gil Zamora,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 02),44028,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Gil Zamora,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 03),44032,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Bonnie Hsia,ENG388,08/19/22-12/06/22,3,2022,Fall
ENGR 100W (Section 04),44033,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Bonnie Hsia,ENG388,08/19/22-12/06/22,3,2022,Fall
ENGR 100W (Section 04),44033,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Bonnie Hsia,ENG388,08/19/22-12/06/22,3,2022,Fall
ENGR 100W (Section 05),44034,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Clare Cordero,ENG392,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 06),44035,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Clare Cordero,ENG392,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 06),44035,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Clare Cordero,ENG392,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 07),44036,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Alla Petrosyan,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 08),44037,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Alla Petrosyan,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 08),44037,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Alla Petrosyan,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 09),44038,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,02:20PM-03:20PM,Alla Petrosyan,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 10),44040,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,03:20PM-04:20PM,Alla Petrosyan,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 10),44040,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Alla Petrosyan,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 11),44041,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,TR,09:30AM-10:20AM,Christopher Bankston,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 12),44042,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Christopher Bankston,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 12),44042,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,TR,10:20AM-11:20AM,Christopher Bankston,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 13),44043,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,01:30PM-02:20PM,Clare Cordero,ENG392,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 14),44044,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,02:20PM-03:20PM,Clare Cordero,ENG392,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 14),44044,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Clare Cordero,ENG392,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 15),44045,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,03:30PM-04:20PM,Nathapong Shugan,ENG392,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 16),44046,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,04:20PM-05:20PM,Nathapong Shugan,ENG392,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 16),44046,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Nathapong Shugan,ENG392,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 17),44050,In Person,Engineering Reports,GE: WID+R,3.0,SEM,T,11:00AM-12:50PM,Barbara Murphywesley,ENG388,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 18),44051,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,11:00AM-01:50PM,Barbara Murphywesley,ENG388,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 19),44052,In Person,Engineering Reports,GE: WID+R,3.0,SEM,R,11:00AM-12:50PM,John Leih,ENG392,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 20),44060,In Person,Engineering Reports,GE: WID+R,3.0,LAB,T,11:00AM-01:50PM,John Leih,ENG392,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 21),44069,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,05:00PM-05:50PM,Barbara Murphywesley,ENG388,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 22),44070,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,05:50PM-07:20PM,Barbara Murphywesley,ENG388,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 23),44072,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,TR,06:00PM-06:50PM,Christopher Bankston,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 24),44073,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,TR,06:50PM-08:20PM,Christopher Bankston,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 25),44074,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:10AM,John Leih,ENG388,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 29),44078,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,03:00PM-03:50PM,Heidi Eisips,ENG392,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 30),44079,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,03:50PM-05:20PM,Heidi Eisips,ENG392,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 31),44080,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:10AM,Kevin Moore,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 32),44081,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,F,11:10AM-12:30PM,Kevin Moore,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 32),44081,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,F,01:00PM-02:40PM,Kevin Moore,ONLINE,08/19/22-12/06/22,0,2022,Fal
ENGR 100W (Section 37),44086,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Nathapong Shugan,ENG394,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 38),44087,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Nathapong Shugan,ENG394,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 39),44827,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,08:00AM-08:50AM,John Leih,ENG388,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 40),44828,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,08:50AM-10:20AM,John Leih,ENG388,08/19/22-12/06/22,1,2022,Fall
ENGR 100W (Section 41),44829,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,06:00PM-06:50PM,Shawn Tran,ENG394,08/19/22-12/06/22,4,2022,Fall
ENGR 100W (Section 42),44830,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,06:50PM-08:20PM,Shawn Tran,ENG394,08/19/22-12/06/22,4,2022,Fall
ENGR 100W (Section 43),44847,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,03:00PM-03:50PM,Christopher Bankston,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 44),44848,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,03:50PM-05:20PM,Christopher Bankston,ONLINE,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 45),46267,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:10AM,Alla Petrosyan,ENG407,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 46),44849,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,11:10AM-12:30PM,Alla Petrosyan,ENG407,08/19/22-12/06/22,0,2022,Fall
ENGR 100W (Section 46),44849,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,01:00PM-02:40PM,Alla Petrosyan,ENG407,08/19/22-12/06/22,0,2022,Fall
ENGR 195A (Section 01),44594,In Person,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,10:30AM-11:45AM,Lin Zou,ENG189,08/19/22-12/06/22,1,2022,Fall
ENGR 195A (Section 02),44595,In Person,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,12:00PM-01:15PM,Lin Zou,ENG189,08/19/22-12/06/22,42,2022,Fall
ENGR 195A (Section 03),44596,In Person,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,01:30PM-02:45PM,Lin Zou,ENG189,08/19/22-12/06/22,0,2022,Fall
ENGR 195B (Section 01),42933,Fully Online,Global and Social Issues in Engineering,GE: V,1.0,LEC,F,01:00PM-02:15PM,Gregory Courand,ONLINE,08/19/22-12/06/22,37,2022,Fall
GEOL 1 (Section 01),40862,In Person,General Geology,GE: B1+B3,4.0,LEC,MW,01:30PM-02:45PM,Hollianne Mcclure,DH351,08/19/22-12/06/22,1,2022,Fall
GEOL 1 (Section 04),40879,In Person,General Geology,,0,LAB,T,11:30AM-02:15PM,Will Rizza / Jonathan Miller,DH311,08/19/22-12/06/22,1,2022,Fall
GEOL 1 (Section 05),40880,In Person,General Geology,,0,LAB,T,02:30PM-05:15PM,Will Rizza / Jonathan Miller,DH311,08/19/22-12/06/22,1,2022,Fall
GEOL 1 (Section 06),40881,In Person,General Geology,,0,LAB,T,05:30PM-08:15PM,Jessica Williamson / Jonathan Miller,DH311,08/19/22-12/06/22,4,2022,Fall
GEOL 1 (Section 07),41394,In Person,General Geology,,0,LAB,R,08:30AM-11:15AM,Robert Meyer / Jonathan Miller,DH311,08/19/22-12/06/22,2,2022,Fall
GEOL 1 (Section 08),41395,In Person,General Geology,,0,LAB,R,11:30AM-02:15PM,Suzy Brookshire / Jonathan Miller,DH311,08/19/22-12/06/22,0,2022,Fall
GEOL 1 (Section 09),43738,In Person,General Geology,,0,LAB,R,02:30PM-05:15PM,Clarissa Smith / Jonathan Miller,DH311,08/19/22-12/06/22,1,2022,Fall
GEOL 1 (Section 10),43739,In Person,General Geology,,0,LAB,R,05:30PM-08:15PM,Madeline Doyle / Jonathan Miller,DH311,08/19/22-12/06/22,4,2022,Fall
GEOL 1 (Section 11),43740,In Person,General Geology,,0,LAB,F,09:00AM-11:45AM,Madeline Doyle / Jonathan Miller,DH311,08/19/22-12/06/22,3,2022,Fall
GEOL 1 (Section 12),43935,In Person,General Geology,,0,LAB,T,08:30AM-11:15AM,Alan Meyer / Jonathan Miller,DH311,08/19/22-12/06/22,0,2022,Fall
GEOL 1 (Section 80),49368,Fully Online,General Geology,GE: B1+B3,4.0,LEC,MW,10:30AM-11:45AM,Matthew Leigh,ONLINE,08/19/22-12/06/22,7,2022,Fall
GEOL 1 (Section 81),49369,Fully Online,General Geology,GE: B1+B3,4.0,LEC,MW,12:00PM-01:15PM,Matthew Leigh,ONLINE,08/19/22-12/06/22,6,2022,Fall
GEOL 7 (Section 01),40294,In Person,"Earth, Time and Life",GE: B1+B3,4.0,LEC,TR,10:30AM-11:45AM,Joseph Petsche,DH135,08/19/22-12/06/22,0,2022,Fall
GEOL 7 (Section 02),40882,In Person,"Earth, Time and Life",GE: B1+B3,4.0,LEC,TR,01:30PM-02:45PM,Joseph Petsche,DH351,08/19/22-12/06/22,0,2022,Fall
GEOL 7 (Section 03),40883,In Person,"Earth, Time and Life",,0,LAB,M,09:30AM-12:15PM,Jeffrey Wegener / Carlie Pietsch,DH311,08/19/22-12/06/22,1,2022,Fall
GEOL 7 (Section 04),40884,In Person,"Earth, Time and Life",,0,LAB,M,01:30PM-04:15PM,Michele Dodge / Carlie Pietsch,DH311,08/19/22-12/06/22,0,2022,Fall
GEOL 7 (Section 05),40885,In Person,"Earth, Time and Life",,0,LAB,M,05:30PM-08:15PM,Raymond Hess / Carlie Pietsch,DH311,08/19/22-12/06/22,0,2022,Fall
GEOL 7 (Section 06),40886,In Person,"Earth, Time and Life",,0,LAB,W,08:30AM-11:15AM,Michele Dodge / Carlie Pietsch,DH311,08/19/22-12/06/22,0,2022,Fall
GEOL 7 (Section 07),41427,In Person,"Earth, Time and Life",,0,LAB,W,11:30AM-02:15PM,Raymond Hess / Carlie Pietsch,DH311,08/19/22-12/06/22,1,2022,Fall
GEOL 7 (Section 08),41184,In Person,"Earth, Time and Life",,0,LAB,W,02:30PM-05:15PM,Jeffrey Wegener / Carlie Pietsch,DH311,08/19/22-12/06/22,0,2022,Fall
ISE 130 (Section 01),48002,Fully Online,Engineering Probability and Statistics,,3.0,LEC,TR,09:00AM-10:15AM,Niranjani Patel,ONLINE,08/19/22-12/06/22,59,2022,Fall
ISE 130 (Section 03),50823,In Person,Engineering Probability and Statistics,,3.0,LEC,MW,10:30AM-11:45AM,Supreeta Amin,SH100,08/19/22-12/06/22,7,2022,Fall
MATE 153 (Section 01),44176,In Person,"Electronic, Optical and Magnetic Properties of Materials",,3.0,LEC,MW,09:00AM-09:50AM,Tony Pan,ENG329,08/19/22-12/06/22,15,2022,Fall
MATE 153 (Section 02),44177,In Person,"Electronic, Optical and Magnetic Properties of Materials",,3.0,LEC,TR,04:30PM-05:20PM,Amin Termeh Yousefi,ENG340,08/19/22-12/06/22,8,2022,Fall
MATE 153 (Section 04),44179,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,M,06:00PM-08:45PM,Amin Termeh Yousefi,ENG105,08/19/22-12/06/22,2,2022,Fall
MATE 153 (Section 08),44183,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,T,01:30PM-04:15PM,Brenda Serrano,ENG105,08/19/22-12/06/22,1,2022,Fall
MATE 153 (Section 09),44930,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,R,10:30AM-01:15PM,Craig England,ENG105,08/19/22-12/06/22,3,2022,Fall
MATE 153 (Section 10),45196,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,R,01:30PM-04:15PM,Craig England,ENG105,08/19/22-12/06/22,3,2022,Fall
MATE 153 (Section 11),47733,In Person,"Electronic, Optical and Magnetic Properties of Materials",,0,LAB,F,09:00AM-11:45AM,Vasuda Bhatia,ENG105,08/19/22-12/06/22,4,2022,Fall
